Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,AREF_13,AREF_14,AREF_15,AREF_16,AREF_17,AREF_18,AREF_19,AREF_20,AREF_21,AREF_22,AREF_23,AREF_24,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8,RREF_9,RREF_10,RREF_11,RREF_12,RREF_13,RREF_14,RREF_15,RREF_16,RREF_17
0.38299999,0.27806016454166654,0.16727431,0.2204368,0.23394245,0.36974925,0.31214088,0.38647377,0.49645257,0.43570247,0.12282939,0.13611668,0.47881955,0.47334686,0.32948995,0.33955282,0.3406122,0.094809368,0.21069787,0.17980477,0.22526924,0.097292371,0.15176314,0.14787547,0.22604871,0.49694306,,,,,,,,,,,,,,,,,,
0.384,0.2799476878333333,0.16850922,0.22202633,0.23542881,0.37184161,0.31384307,0.38765314,0.49791887,0.43731117,0.12443121,0.13703327,0.48181203,0.476089,0.33200788,0.34057832,0.3434301,0.096204266,0.21356981,0.18264788,0.22813666,0.099172622,0.1534619,0.15013757,0.22730522,0.49819455,,,,,,,,,,,,,,,,,,
0.38499999,0.28160139391666666,0.16975863,0.22357114,0.23692207,0.37395132,0.31563339,0.38889492,0.4994722,0.43867993,0.12465552,0.13798463,0.48374096,0.47776991,0.33364403,0.34159753,0.34484684,0.097663514,0.21639076,0.18551098,0.23097262,0.10110299,0.15521821,0.15237179,0.22859089,0.49948868,,,,,,,,,,,,,,,,,,
0.38600001,0.28303386429166666,0.17104296,0.2250908,0.23844929,0.37608984,0.31729388,0.39023042,0.50110036,0.44001529,0.12483978,0.13899273,0.48406458,0.47803211,0.33410776,0.34263539,0.34487435,0.099174373,0.21916229,0.188375,0.23376475,0.10308877,0.15704262,0.15458882,0.22991174,0.50084484,,,,,,,,,,,,,,,,,,
0.38699999,0.28458015166666667,0.17236783,0.22659287,0.24001107,0.37825024,0.31880283,0.391666,0.50277424,0.441652,0.12644023,0.1400706,0.48439264,0.47826397,0.3348591,0.34372386,0.34538284,0.10072083,0.22186574,0.19120412,0.23649336,0.10511695,0.15893812,0.1567937,0.23127201,0.50226849,,,,,,,,,,,,,,,,,,
0.38800001,0.2862435541666667,0.17372695,0.22807685,0.24158621,0.38040435,0.32043707,0.39317641,0.5044511,0.44329894,0.12712497,0.14122066,0.48521,0.47990575,0.33580169,0.34489357,0.34721747,0.10228481,0.22446977,0.19395666,0.23914254,0.10716072,0.16089317,0.15898098,0.23267338,0.50375128,,,,,,,,,,,,,,,,,,
0.389,0.28782709791666666,0.1751072,0.22954179,0.24314493,0.38250893,0.32194996,0.39471406,0.50608099,0.44500896,0.1279828,0.14243305,0.48604691,0.48077634,0.33665016,0.34616134,0.34805506,0.1038477,0.22694223,0.19659732,0.24170768,0.10919017,0.16287905,0.16113438,0.23411457,0.50527477,,,,,,,,,,,,,,,,,,
0.38999999,0.28929967083333336,0.17649435,0.23099333,0.24466567,0.38452163,0.32341644,0.39623272,0.50761741,0.44661444,0.12924623,0.14368744,0.48672006,0.4806481,0.33741385,0.3475191,0.34776008,0.10539386,0.22926132,0.19910555,0.24419476,0.11118374,0.1648552,0.16323328,0.23559411,0.50681943,,,,,,,,,,,,,,,,,,
0.391,0.2908282658333334,0.17787565,0.23244554,0.24614534,0.38641757,0.3249521,0.39770856,0.50902992,0.44743714,0.12902465,0.1449571,0.48807609,0.48207498,0.33881128,0.34893161,0.34891856,0.10691363,0.23141836,0.20147458,0.2466089,0.11313102,0.16677819,0.1652604,0.23711383,0.50837338,,,,,,,,,,,,,,,,,,
0.39199999,0.29240851875,0.1792389,0.23391792,0.24759793,0.38819915,0.32652998,0.39914674,0.5103128,0.44908503,0.12996164,0.14621414,0.48937714,0.48371133,0.33996007,0.35034609,0.35028294,0.10840405,0.23341203,0.20370418,0.24894004,0.11502647,0.1686109,0.16720633,0.23868154,0.50993711,,,,,,,,,,,,,,,,,,
0.39300001,0.29398840875,0.18056957,0.23542809,0.24904279,0.38989493,0.32824382,0.4005695,0.51148546,0.45128596,0.13188398,0.14743564,0.49046764,0.48500478,0.34107128,0.351713,0.35148123,0.10986621,0.2352398,0.2057924,0.25115567,0.11686047,0.17032941,0.16906884,0.24031024,0.5115211,,,,,,,,,,,,,,,,,,
0.39399999,0.29554293916666663,0.18184629,0.23698136,0.25048819,0.39154595,0.32998919,0.40199348,0.51258141,0.45303819,0.13335134,0.14860822,0.49169275,0.48646787,0.34275275,0.35300568,0.35303295,0.1112982,0.23689106,0.20772907,0.25320479,0.11861361,0.17192444,0.17084689,0.24201065,0.51313621,,,,,,,,,,,,,,,,,,
0.39500001,0.2969190075,0.18303777,0.23856319,0.25192174,0.39318752,0.3315689,0.40341139,0.51363248,0.45451304,0.1341316,0.14973111,0.49257776,0.48717514,0.34404621,0.35422865,0.3540031,0.11268949,0.23835044,0.20949507,0.25503454,0.12025965,0.17339934,0.17253537,0.24378031,0.51478237,,,,,,,,,,,,,,,,,,
0.396,0.29820571124999995,0.18410224,0.24013962,0.25331411,0.39483407,0.33305606,0.40478954,0.51465815,0.45593378,0.13516743,0.15081523,0.49335876,0.48774862,0.34500667,0.35540903,0.35460028,0.1140203,0.23961116,0.21106558,0.25661069,0.12177375,0.1747641,0.17412312,0.24559343,0.51644135,,,,,,,,,,,,,,,,,,
0.39700001,0.2994761983333334,0.18499397,0.24167012,0.2546379,0.39647612,0.33450335,0.40608746,0.51566595,0.45739785,0.13667957,0.1518804,0.49429587,0.48868126,0.34598973,0.35658002,0.35531527,0.11526927,0.24069671,0.2124189,0.25793681,0.12314308,0.17602944,0.1755975,0.24740162,0.51808059,,,,,,,,,,,,,,,,,,
0.398,0.3006705324999999,0.18567741,0.24312811,0.25589207,0.39809152,0.33596882,0.40729222,0.51666158,0.45879543,0.13700302,0.15295279,0.4955965,0.48978987,0.3468999,0.35776904,0.356507,0.11642408,0.24168085,0.21354932,0.25906613,0.12437572,0.17720269,0.1769527,0.24914922,0.51966679,,,,,,,,,,,,,,,,,,
0.39899999,0.30176158625000005,0.18614641,0.24452144,0.25711799,0.39966676,0.33752081,0.40845242,0.51766115,0.45995077,0.13705419,0.15406743,0.49660996,0.49046192,0.34789813,0.35900196,0.35738945,0.11748967,0.24269623,0.21448439,0.26010549,0.12550786,0.17828974,0.17819965,0.25080064,0.52118361,,,,,,,,,,,,,,,,,,
0.40000001,0.3028813358333334,0.18643701,0.24590141,0.25839418,0.40121612,0.3390736,0.40969008,0.51869684,0.46114171,0.13788158,0.15527372,0.49739799,0.49103802,0.34924641,0.36031908,0.35823685,0.11848877,0.24392025,0.21530013,0.26120704,0.12660611,0.17930281,0.17937213,0.25236642,0.5226438,,,,,,,,,,,,,,,,,,
0.40099999,0.30417596291666665,0.18662262,0.24735409,0.25980911,0.40278649,0.34060633,0.41117626,0.51981193,0.46249384,0.13929079,0.15663779,0.49856332,0.49221501,0.35101315,0.36178601,0.35983267,0.1194562,0.24553616,0.21612534,0.26254478,0.12776184,0.18027072,0.18052669,0.25391257,0.5240894,,,,,,,,,,,,,,,,,,
0.40200001,0.30572650833333337,0.18678953,0.24897359,0.26142469,0.4044435,0.34217682,0.41307303,0.52104676,0.46474901,0.14169833,0.1582319,0.49964598,0.49363795,0.3533102,0.36348271,0.36206037,0.12043253,0.24767853,0.217126,0.26427627,0.12907471,0.18124549,0.18173505,0.25554439,0.52557886,,,,,,,,,,,,,,,,,,
0.403,0.3074459783333334,0.18700808,0.25082344,0.26324818,0.40624329,0.3440901,0.41546175,0.52242243,0.46716377,0.14421128,0.16010717,0.50061524,0.49488166,0.35549283,0.36546549,0.3641395,0.12145906,0.25038362,0.21846505,0.26649579,0.13062645,0.18229818,0.18306932,0.25736585,0.52716595,,,,,,,,,,,,,,,,,,
0.40400001,0.30925293125000003,0.18732759,0.25290772,0.26523086,0.40820876,0.3458356,0.41830167,0.52393216,0.46907291,0.14629757,0.162264,0.50162691,0.49590272,0.35722256,0.36772597,0.36573601,0.12257508,0.25357634,0.22025396,0.26920533,0.13245842,0.18350494,0.1845872,0.25943559,0.52888048,,,,,,,,,,,,,,,,,,
0.405,0.3111336020833333,0.18781082,0.25516635,0.26728895,0.41032159,0.3474279,0.42143747,0.52554399,0.47061566,0.14736262,0.16463529,0.50239897,0.49673957,0.35898721,0.3701711,0.367277,0.12381421,0.25709647,0.22251907,0.27231482,0.13456365,0.18493041,0.18632399,0.26174107,0.53071827,,,,,,,,,,,,,,,,,,
0.40599999,0.3131746429166667,0.18858422,0.25749522,0.26933411,0.41252956,0.34921238,0.424647,0.52721,0.47262686,0.14934474,0.16708957,0.5031969,0.49765459,0.360544,0.3726362,0.36867744,0.12519445,0.26074418,0.22518404,0.27566344,0.13689016,0.18660788,0.18828751,0.26419646,0.53264052,,,,,,,,,,,,,,,,,,
0.40700001,0.31530363333333333,0.1898264,0.25979507,0.27130517,0.41476735,0.35102582,0.42773259,0.52887994,0.47493452,0.15221559,0.16947719,0.50410682,0.49864307,0.36184376,0.37495148,0.36996073,0.12670481,0.26434496,0.22809453,0.27907404,0.13936023,0.18851937,0.1904545,0.26668021,0.53458905,,,,,,,,,,,,,,,,,,
0.40799999,0.31737409499999997,0.19170837,0.26200777,0.27317232,0.41697904,0.35278869,0.43057787,0.53050977,0.4764716,0.15377825,0.17168532,0.50503397,0.4996646,0.36334124,0.37700292,0.37174278,0.12831512,0.267784,0.23109588,0.28241017,0.14190497,0.19061331,0.1927878,0.2690911,0.53651142,,,,,,,,,,,,,,,,,,
0.40900001,0.3192987025,0.1944163,0.26409945,0.27490333,0.41910219,0.35450566,0.43310115,0.53203815,0.4778181,0.15502255,0.17362173,0.50566387,0.50018674,0.36448476,0.37870479,0.37273654,0.12998876,0.27095118,0.23404649,0.28554764,0.14446475,0.19281805,0.19524503,0.27134493,0.53835672,,,,,,,,,,,,,,,,,,
0.41,0.3211661429166666,0.19781165,0.2660608,0.27646166,0.42106688,0.35632646,0.43529692,0.53338844,0.47958723,0.15672606,0.17529346,0.50627172,0.50063938,0.36563712,0.3800863,0.37346756,0.1316777,0.27376097,0.23683304,0.2883957,0.14696439,0.19500828,0.19772211,0.27341703,0.54008657,,,,,,,,,,,,,,,,,,
0.41100001,0.32305217625,0.20138186,0.26790208,0.27786008,0.42287183,0.35783878,0.43725914,0.53457028,0.48185697,0.15878898,0.1768246,0.50718755,0.5015493,0.36735734,0.38129789,0.37497649,0.13335857,0.27626643,0.23945144,0.29099235,0.14935564,0.19710903,0.20011561,0.27536866,0.54171133,,,,,,,,,,,,,,,,,,
0.412,0.32475896791666675,0.20485418,0.26961252,0.27910838,0.42452523,0.35921791,0.4390212,0.53560913,0.48337528,0.16016136,0.17826813,0.50810814,0.50248355,0.36873427,0.3824054,0.37637988,0.13502729,0.27850261,0.24190305,0.29336211,0.15161115,0.19910413,0.20237918,0.27722579,0.54323536,,,,,,,,,,,,,,,,,,
0.41299999,0.3262807395833333,0.20799093,0.27115694,0.28020006,0.42601943,0.36070868,0.44057572,0.53652221,0.48461321,0.16112702,0.17964357,0.50891298,0.50315428,0.36973175,0.38344315,0.37738046,0.13667978,0.28046641,0.24416041,0.29549482,0.15368479,0.20097561,0.20445883,0.27898949,0.54464722,,,,,,,,,,,,,,,,,,
0.414,0.3276661983333333,0.21052107,0.2724849,0.28114882,0.42736271,0.36204782,0.44190544,0.53736562,0.48617917,0.16223602,0.18094264,0.50967604,0.50366187,0.37069589,0.38444737,0.37819177,0.13830645,0.28216493,0.24617514,0.29737982,0.15551044,0.20271556,0.20629399,0.28064245,0.54593283,,,,,,,,,,,,,,,,,,
0.41499999,0.3289464816666666,0.21243377,0.27361497,0.28202993,0.4286176,0.36335349,0.44304541,0.53823161,0.48735964,0.16301176,0.18213238,0.51072824,0.50466859,0.37169462,0.38545114,0.37915966,0.13989146,0.28366357,0.24794689,0.2990596,0.15708579,0.20434809,0.20790327,0.28216887,0.54711521,,,,,,,,,,,,,,,,,,
0.41600001,0.33011264999999995,0.2138928,0.27461222,0.28291547,0.42984512,0.36464208,0.44405323,0.53916889,0.48850477,0.16376878,0.18320388,0.51162469,0.50536221,0.37259394,0.38646859,0.38001889,0.14141692,0.28501955,0.249515,0.30058482,0.15845954,0.20588458,0.20934735,0.28356731,0.54823297,,,,,,,,,,,,,,,,,,
0.417,0.33117683625,0.21504471,0.27552888,0.28383857,0.43107721,0.36584204,0.44497031,0.54017854,0.48975387,0.16459224,0.18419011,0.51226401,0.50568426,0.37328231,0.38748568,0.38064018,0.14286536,0.28626135,0.25091946,0.3019875,0.15968558,0.20731299,0.21067753,0.28484789,0.54931349,,,,,,,,,,,,,,,,,,
0.41800001,0.33219322249999994,0.21597961,0.27638847,0.28479818,0.43232414,0.36698374,0.44581345,0.5412367,0.49081826,0.16531189,0.18515188,0.51297361,0.50643426,0.37383845,0.38845643,0.38129178,0.14421909,0.28740138,0.25218531,0.3032847,0.16081044,0.20860912,0.21192884,0.28602716,0.55037045,,,,,,,,,,,,,,,,,,
0.419,0.3331276120833334,0.21674769,0.27719069,0.28576487,0.43358427,0.36811239,0.44657922,0.54230493,0.49216795,0.16596375,0.18615539,0.51359236,0.50682843,0.37418357,0.38930759,0.38155183,0.14546582,0.28844997,0.25332549,0.30448958,0.16187666,0.20975423,0.21312581,0.28713,0.5514102,,,,,,,,,,,,,,,,,,
0.41999999,0.33403585374999994,0.2173744,0.27792701,0.28669572,0.43485519,0.36923856,0.44725391,0.54334158,0.49364236,0.16672853,0.18723106,0.51431841,0.50715578,0.3747012,0.38996834,0.38186198,0.14660594,0.28942028,0.25434592,0.30561742,0.16291921,0.21074937,0.21428339,0.28818476,0.55244017,,,,,,,,,,,,,,,,,,
0.421,0.33494718041666666,0.21788411,0.27860194,0.28755495,0.43613961,0.37029019,0.44783103,0.54430842,0.49494714,0.16765316,0.18834519,0.51524949,0.50783092,0.37552878,0.39041394,0.3825483,0.14765631,0.29032615,0.2552588,0.30668807,0.16396073,0.21161887,0.21540797,0.28921419,0.55347407,,,,,,,,,,,,,,,,,,
0.42199999,0.3358058695833333,0.21831386,0.27923623,0.28832579,0.43743896,0.37133688,0.44831967,0.54517269,0.49609724,0.16814604,0.18941365,0.51617366,0.50868773,0.37631243,0.39068484,0.383398,0.14864413,0.29117709,0.25608864,0.30772144,0.16500661,0.21239848,0.2164973,0.29022676,0.55452275,,,,,,,,,,,,,,,,,,
0.42300001,0.3365558516666667,0.21871346,0.27985159,0.2890099,0.43874156,0.37237093,0.4487403,0.54591095,0.49722129,0.16840643,0.19034445,0.51683068,0.50920874,0.37662324,0.39087126,0.38381884,0.14959617,0.29197678,0.25686786,0.30873215,0.16604418,0.21312171,0.2175422,0.29121515,0.55558062,,,,,,,,,,,,,,,,,,
0.42399999,0.33723720916666666,0.21913463,0.2804524,0.28962073,0.44001716,0.37336433,0.44911453,0.54651725,0.49836746,0.16873232,0.19107948,0.51737022,0.5094316,0.37672427,0.3910743,0.38391459,0.15052845,0.29272535,0.2576243,0.30972585,0.16704817,0.2138119,0.21852988,0.29216337,0.55662048,,,,,,,,,,,,,,,,,,
0.42500001,0.33796260083333324,0.21961534,0.28102171,0.29017723,0.44122651,0.37432811,0.44945812,0.54701257,0.49939534,0.1690104,0.19161761,0.51832741,0.51002139,0.37744045,0.39136526,0.38454956,0.15144269,0.29342419,0.25837117,0.31070039,0.16799465,0.21448301,0.21945082,0.29306203,0.55760646,,,,,,,,,,,,,,,,,,
0.426,0.33862778791666664,0.22016606,0.28153333,0.2906993,0.44234213,0.37529284,0.44978166,0.54744554,0.50046337,0.16927266,0.19201107,0.51909316,0.51046193,0.37790883,0.39176014,0.38490114,0.15232998,0.29408106,0.25910532,0.31164983,0.16887634,0.21514557,0.22030568,0.29392257,0.5585174,,,,,,,,,,,,,,,,,,
0.42699999,0.33924751625,0.22076516,0.28197202,0.29120502,0.44336826,0.3762567,0.45009682,0.5478788,0.50167012,0.16966148,0.19234362,0.51967376,0.51081455,0.37799984,0.39222115,0.38495758,0.15317936,0.29471487,0.25981507,0.31256908,0.16971022,0.21581273,0.22110967,0.29478061,0.5593639,,,,,,,,,,,,,,,,,,
0.428,0.33992094833333336,0.22136658,0.28234529,0.29170746,0.44434541,0.37718654,0.4504222,0.54836452,0.50299734,0.17028472,0.1927041,0.52051753,0.51155794,0.37823033,0.39268211,0.3853091,0.15398496,0.29535699,0.26049218,0.31345546,0.17053126,0.21650131,0.22189127,0.29568273,0.56018543,,,,,,,,,,,,,,,,,,
0.42899999,0.34055996250000004,0.22191693,0.28268117,0.29221222,0.44533545,0.378095,0.45078325,0.54892272,0.50428522,0.17085595,0.19316556,0.52118576,0.51187247,0.37838492,0.39308262,0.38543272,0.15474793,0.29604724,0.26113978,0.31430784,0.17137629,0.21722858,0.22268584,0.29666421,0.56102943,,,,,,,,,,,,,,,,,,
0.43000001,0.34124128291666667,0.22237498,0.28301549,0.29271728,0.44639483,0.37900022,0.45120576,0.54953647,0.50549042,0.17139955,0.1937719,0.52192521,0.5122301,0.37886524,0.3933959,0.38580748,0.15547347,0.29682353,0.2617721,0.31512651,0.17226954,0.21800801,0.22352722,0.29773149,0.56192809,,,,,,,,,,,,,,,,,,
0.43099999,0.34200601958333327,0.22272575,0.28337783,0.29321659,0.44754869,0.37992129,0.45170674,0.55016875,0.50667101,0.17200573,0.19453098,0.52287662,0.5130077,0.37969059,0.39363849,0.38661149,0.15616645,0.2977078,0.26240635,0.31591505,0.17321719,0.21884696,0.22443955,0.29885992,0.56288695,,,,,,,,,,,,,,,,,,
0.43200001,0.34272672708333324,0.22298367,0.28378412,0.29370642,0.44877961,0.38089186,0.45228869,0.55079013,0.50781667,0.17241465,0.19541661,0.52339888,0.51352507,0.38013151,0.3938621,0.38709497,0.15683131,0.29869631,0.26305407,0.31668481,0.17421253,0.2197469,0.22543199,0.30000865,0.56388992,,,,,,,,,,,,,,,,,,
0.433,0.3434319458333334,0.22318368,0.28423691,0.29419056,0.45003608,0.38174298,0.4529407,0.55139935,0.50903779,0.17288838,0.1963807,0.5238958,0.51386619,0.38028646,0.39413378,0.38723546,0.15747741,0.2997601,0.26371807,0.31745812,0.17524414,0.22070324,0.22649668,0.30114287,0.56491125,,,,,,,,,,,,,,,,,,
0.43399999,0.34418756624999997,0.22336479,0.28473112,0.29468077,0.45125619,0.38254809,0.45364493,0.55202329,0.51030672,0.17352021,0.19737314,0.52464241,0.51431894,0.38063949,0.39451444,0.38749599,0.15812732,0.30085617,0.26439682,0.31826633,0.17630084,0.2217039,0.22761081,0.30225143,0.56592745,,,,,,,,,,,,,,,,,,
0.435,0.3450254183333332,0.22355327,0.28526032,0.29518971,0.45239308,0.38346741,0.45438194,0.55269676,0.51147598,0.174033,0.19835933,0.52559274,0.51510727,0.38159734,0.39504331,0.38835531,0.15881902,0.30194032,0.26509076,0.3191402,0.17736992,0.22272749,0.22874214,0.30335093,0.56692249,,,,,,,,,,,,,,,,,,
0.43599999,0.3458533916666666,0.22375259,0.28581914,0.29571888,0.45342869,0.38438141,0.455129,0.55343544,0.51282853,0.17494476,0.19932447,0.52626532,0.51566058,0.38226378,0.39573041,0.38893706,0.15959598,0.30297172,0.26580223,0.32009435,0.17843197,0.22374405,0.22985739,0.30447438,0.56788927,,,,,,,,,,,,,,,,,,
0.43700001,0.3466594041666667,0.22394362,0.28640088,0.29624739,0.45436987,0.38523754,0.45585257,0.55421776,0.51427448,0.17603011,0.20026329,0.52677697,0.51605135,0.3826606,0.39655629,0.38932177,0.16048622,0.30390632,0.26652703,0.32111222,0.17945743,0.22471993,0.23093134,0.30565065,0.56883007,,,,,,,,,,,,,,,,,,
0.43799999,0.3474690175,0.22409341,0.28699142,0.29672921,0.45523244,0.38604397,0.4565033,0.55498618,0.51562786,0.17692785,0.20116389,0.52743798,0.51660782,0.38326615,0.39747524,0.38999993,0.16148078,0.30468714,0.26724243,0.32213962,0.18040712,0.22562426,0.2319515,0.30688286,0.56975406,,,,,,,,,,,,,,,,,,
0.43900001,0.34824942124999997,0.22416759,0.28756294,0.29710385,0.4560262,0.38687649,0.45702299,0.5556668,0.51695371,0.17773382,0.20200148,0.52829498,0.51731789,0.38399333,0.39842057,0.39068148,0.1625261,0.30524531,0.26790246,0.32309392,0.18123773,0.22643365,0.23291652,0.30813593,0.57067037,,,,,,,,,,,,,,,,,,
0.44,0.3489627716666667,0.22414197,0.28807193,0.29731855,0.45675015,0.3876034,0.45736402,0.55619919,0.51826167,0.17852914,0.20274714,0.52922362,0.51811922,0.38486212,0.39931178,0.39143187,0.16353637,0.30551758,0.26844639,0.32388672,0.18190904,0.22713223,0.23382744,0.30933833,0.57157665,,,,,,,,,,,,,,,,,,
0.44100001,0.34955697124999996,0.22401133,0.28846496,0.29735228,0.45739976,0.38825947,0.45751011,0.5565654,0.51952451,0.17929007,0.20338398,0.53004289,0.51885277,0.38567439,0.40006718,0.39217359,0.16442135,0.30547351,0.26881859,0.3244527,0.18239214,0.22770894,0.23467782,0.31039953,0.57245004,,,,,,,,,,,,,,,,,,
0.442,0.34997633624999996,0.22379504,0.28869328,0.2972295,0.4579784,0.38887498,0.45748267,0.55680543,0.5207395,0.17986712,0.2039146,0.53062099,0.51936424,0.38607085,0.40062222,0.39259979,0.16511464,0.30513552,0.26898855,0.32477021,0.18267576,0.2281553,0.23544796,0.31123707,0.57324845,,,,,,,,,,,,,,,,,,
0.44299999,0.35024391874999994,0.22353797,0.28873202,0.29701591,0.45850483,0.38931093,0.45732731,0.55701196,0.52174467,0.18019295,0.20435093,0.53121865,0.51979041,0.38628241,0.40094873,0.39281806,0.16558973,0.30457863,0.26896143,0.32486463,0.18276992,0.22846657,0.23610826,0.31180319,0.57392395,,,,,,,,,,,,,,,,,,
0.44400001,0.3504252595833333,0.22330521,0.28859657,0.2967993,0.45901164,0.38969201,0.45709231,0.55730486,0.52262533,0.18039213,0.20469455,0.53194344,0.52026975,0.3865355,0.40106499,0.39301687,0.16585982,0.30391148,0.26877555,0.32479501,0.18270545,0.22864543,0.23662883,0.31209895,0.57444125,,,,,,,,,,,,,,,,,,
0.44499999,0.3505695866666667,0.22316876,0.28834832,0.29666609,0.45953751,0.39004236,0.4568153,0.55779243,0.52356333,0.18059218,0.20492464,0.53272778,0.52081418,0.38685137,0.40102974,0.3932668,0.16596723,0.30324948,0.26849148,0.32463294,0.18252999,0.22870536,0.23699057,0.31217176,0.57479048,,,,,,,,,,,,,,,,,,
0.44600001,0.3506411258333333,0.22318573,0.28808367,0.29667929,0.46011621,0.39032403,0.45652667,0.55852741,0.52433372,0.18059242,0.2050088,0.5333066,0.52120757,0.38680777,0.40092033,0.39323002,0.16597021,0.30269057,0.26817691,0.32444298,0.18230082,0.22867168,0.23719373,0.31209919,0.57499069,,,,,,,,,,,,,,,,,,
0.447,0.35068878375000007,0.22337411,0.28790146,0.29686317,0.46076664,0.39059025,0.45626006,0.55947435,0.52500713,0.18044294,0.20493619,0.5337413,0.5214377,0.38655117,0.40080211,0.39303765,0.16592774,0.30229798,0.26788723,0.32427043,0.18207359,0.22857739,0.23726013,0.31196588,0.57508421,,,,,,,,,,,,,,,,,,
0.44800001,0.35077760375000006,0.22370148,0.28786004,0.29719904,0.46148756,0.39085698,0.456054,0.56051117,0.52571762,0.18029332,0.20475194,0.53422135,0.52164543,0.38639754,0.40070829,0.39293963,0.16588479,0.30209392,0.26764715,0.32413948,0.18189044,0.22845621,0.23722947,0.31184667,0.57512897,,,,,,,,,,,,,,,,,,
0.449,0.3509144800000001,0.22410001,0.28795338,0.2976363,0.46225801,0.39115304,0.45594081,0.56147313,0.52632433,0.18005463,0.20456003,0.53478372,0.52202034,0.38642052,0.40064552,0.39292362,0.16586347,0.30206782,0.26744676,0.32406101,0.18177456,0.22833733,0.23715253,0.3118045,0.57519215,,,,,,,,,,,,,,,,,,
0.44999999,0.35113640249999994,0.22450151,0.28812501,0.29811487,0.46304291,0.3915402,0.45593813,0.56221825,0.52706218,0.18008971,0.20448597,0.53550237,0.52251285,0.38670975,0.40061739,0.3931495,0.16586445,0.30219325,0.26725709,0.32404265,0.181734,0.22824602,0.23708668,0.31189638,0.57534254,,,,,,,,,,,,,,,,,,
0.45100001,0.3514156662499999,0.22487399,0.28831393,0.29859316,0.46380427,0.39201558,0.45605633,0.56268412,0.52791852,0.18037629,0.20462048,0.53621042,0.52295643,0.38705736,0.40064701,0.39347905,0.16587865,0.30244851,0.26705953,0.32409784,0.18177322,0.2282079,0.23709111,0.31217417,0.57563812,,,,,,,,,,,,,,,,,,
0.45199999,0.35168939166666663,0.22523734,0.28850001,0.29906783,0.46451774,0.39258948,0.45631641,0.56290919,0.52857459,0.18049227,0.20498498,0.53660041,0.52320695,0.3871375,0.40078193,0.3936013,0.16590247,0.30283114,0.26687196,0.32425204,0.18190648,0.2282524,0.23721945,0.31267759,0.57611394,,,,,,,,,,,,,,,,,,
0.45300001,0.35210239583333336,0.22565039,0.28871915,0.29957557,0.4651888,0.39326778,0.45676008,0.56301385,0.52947313,0.18100736,0.2055402,0.53717065,0.523664,0.38750586,0.40108138,0.3939341,0.16594864,0.30336064,0.26675779,0.32454529,0.18216689,0.22841133,0.23751049,0.3134256,0.57677853,,,,,,,,,,,,,,,,,,
0.454,0.35269581666666666,0.22617641,0.28904194,0.30017486,0.46585891,0.39403546,0.45743722,0.56315434,0.5306173,0.18197113,0.20622654,0.53794879,0.52434444,0.38826725,0.40159196,0.39458358,0.16604906,0.30406672,0.2668111,0.32502356,0.18260583,0.22871022,0.23797679,0.3144092,0.57761699,,,,,,,,,,,,,,,,,,
0.45500001,0.35343142958333335,0.22684216,0.28952706,0.30090961,0.46658638,0.39489236,0.45837134,0.56345534,0.53177702,0.18310416,0.20701501,0.53868371,0.52504206,0.38917476,0.40232494,0.39537787,0.16624689,0.30496836,0.26711667,0.32571465,0.18327805,0.22915554,0.23859848,0.31559345,0.57859844,,,,,,,,,,,,,,,,,,
0.456,0.35427383333333345,0.22762194,0.29018697,0.30177706,0.46740213,0.3958557,0.45953226,0.56395525,0.53290248,0.18429671,0.2079331,0.53924614,0.52560759,0.39000016,0.40325901,0.39613977,0.16658165,0.30605915,0.26770866,0.32660285,0.18421918,0.22973217,0.2393343,0.31693405,0.57968372,,,,,,,,,,,,,,,,,,
0.45699999,0.35522060999999994,0.22846156,0.2909959,0.30272776,0.46827844,0.39695293,0.46084383,0.56460267,0.53409439,0.18561155,0.20904987,0.53970402,0.52610201,0.39080769,0.40436757,0.39690575,0.16707665,0.30731139,0.26855984,0.32762918,0.18542795,0.23041683,0.2401443,0.31839526,0.5808273,,,,,,,,,,,,,,,,,,
0.458,0.3562722370833334,0.22932065,0.29192287,0.30369762,0.46914473,0.39811605,0.46222302,0.56530207,0.53539652,0.18711087,0.21043758,0.54021895,0.5266723,0.39177603,0.40564212,0.39779741,0.16773391,0.30869135,0.26960498,0.32872418,0.1868587,0.23119727,0.24100965,0.31995606,0.5819788,,,,,,,,,,,,,,,,,,
0.45899999,0.3574161895833334,0.23020336,0.29295686,0.30465332,0.46994829,0.39930326,0.46362427,0.56598389,0.53669882,0.18877089,0.21212938,0.54087365,0.52736038,0.39303434,0.40708637,0.39886558,0.16853823,0.3101725,0.27078128,0.32985425,0.18842953,0.23208171,0.24194011,0.32160416,0.58309412,,,,,,,,,,,,,,,,,,
0.46000001,0.35863136833333337,0.23115486,0.29410383,0.30561802,0.47070697,0.40049157,0.46505293,0.56665426,0.53800631,0.19051851,0.2140879,0.54158789,0.52816212,0.39438283,0.40868238,0.40007308,0.16946754,0.31173283,0.2720575,0.33104002,0.19004457,0.23308846,0.24296266,0.32332394,0.58415186,,,,,,,,,,,,,,,,,,
