Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,AREF_13,AREF_14,AREF_15,AREF_16,AREF_17,AREF_18,AREF_19,AREF_20,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8,RREF_9,RREF_10,RREF_11,RREF_12,RREF_13
2.063,0.7879924914999998,0.74980342,0.72076648,0.75298119,0.84957105,0.80781227,0.87074798,0.75613815,0.86190921,0.82429802,0.84758079,0.79824245,0.74980158,0.75068295,0.80225885,0.74998289,0.74327731,0.82264715,0.74718535,0.79226327,0.76189947,0.6027208738461539,0.46052569,0.51903045,0.62414443,0.63537097,0.63461012,0.62810194,0.64626408,0.6273427,0.63441741,0.62245971,0.66144025,0.58279127,0.55887234
2.0639999,0.787918762,0.74937552,0.72079349,0.75295949,0.84920597,0.80726904,0.87036628,0.75638318,0.86180657,0.82431215,0.84746814,0.79857075,0.7499758,0.75076884,0.8024652,0.75006926,0.74321318,0.82225269,0.7471416,0.79204172,0.76193637,0.6026543438461538,0.46039161,0.51899397,0.62412721,0.63530326,0.63447553,0.62803781,0.64620858,0.62728125,0.63439506,0.62237686,0.6613813,0.58264476,0.55888927
2.0650001,0.7878153205000001,0.74895191,0.7208274,0.75290895,0.84882551,0.80669969,0.86997169,0.75653011,0.8616941,0.82433105,0.8473444,0.79877019,0.75017458,0.75083452,0.80261886,0.7500394,0.74303478,0.82196146,0.74698192,0.79176039,0.7620455,0.6025830807692308,0.46024945,0.51895314,0.62410337,0.63523328,0.6343388,0.6279676,0.6461488,0.62721384,0.63436842,0.622289,0.66131699,0.58249396,0.5589034
2.066,0.7876956705,0.74853569,0.72086579,0.75282943,0.84842896,0.80610418,0.86956382,0.75657219,0.86157012,0.82434857,0.84720814,0.79883242,0.75039321,0.75087994,0.80271876,0.7499885,0.74283946,0.82177651,0.74680752,0.79142094,0.76222926,0.6025067323076925,0.46009842,0.51890653,0.62407237,0.63516212,0.63419956,0.62789178,0.64608473,0.62713975,0.63433731,0.62219548,0.66124701,0.58233899,0.55891347
2.0669999,0.787569052,0.74812913,0.72090471,0.75272447,0.84801549,0.80548334,0.86914158,0.75651258,0.86143303,0.82436007,0.84705782,0.79875946,0.75062549,0.75090712,0.80276698,0.75000769,0.74271673,0.82169074,0.74663585,0.79102731,0.76248145,0.6024248161538461,0.45993736,0.51885283,0.62403393,0.63509029,0.63405699,0.62781066,0.64601612,0.62705809,0.63430148,0.62209594,0.6611709,0.58217984,0.55891818
2.0680001,0.7874255365,0.74773383,0.72093862,0.75260079,0.84758449,0.80483896,0.86870408,0.75636381,0.8612811,0.82436198,0.8468917,0.79856211,0.75086415,0.75091946,0.80276787,0.75001532,0.74257171,0.821688,0.74644953,0.79058546,0.76278776,0.6023367838461539,0.45976508,0.51879114,0.62398762,0.63501781,0.6339097,0.62772417,0.64594293,0.62696797,0.63426089,0.62198979,0.66108805,0.58201659,0.55891645
2.069,0.7872647345000001,0.74735153,0.72096103,0.75246751,0.8471356,0.80417413,0.86825037,0.75614512,0.86111253,0.82435173,0.8467077,0.79825819,0.75110066,0.75092167,0.80272782,0.75002652,0.74234456,0.82174581,0.74628097,0.7901032,0.76312804,0.6022420992307692,0.45958042,0.51872081,0.6239332,0.63494402,0.6337564,0.62763208,0.6458649,0.62686861,0.63421535,0.62187678,0.66099763,0.58184946,0.55890763
2.0699999,0.7870906710000001,0.74698329,0.72096473,0.75233501,0.84666806,0.80349177,0.86777884,0.75587952,0.8609252,0.82432711,0.84650332,0.79786909,0.75132608,0.75091904,0.80265421,0.75004363,0.74211782,0.82183754,0.74612147,0.78958893,0.76347876,0.6021402253846153,0.45938224,0.51864159,0.62387031,0.63486791,0.63359541,0.62753403,0.64578182,0.62675941,0.63416469,0.62175661,0.66089892,0.58167851,0.55889148
2.0710001,0.7868933859999999,0.74663013,0.72094226,0.75221425,0.84618038,0.80279523,0.86728752,0.75559199,0.8607164,0.82428628,0.84627539,0.79741818,0.75153136,0.75091732,0.80255491,0.75004256,0.74182421,0.82193488,0.74585801,0.78905153,0.76381493,0.6020306030769231,0.45916975,0.51855332,0.62379855,0.6347878,0.63342518,0.62742966,0.64569318,0.6266399,0.6341086,0.62162906,0.66079104,0.58150375,0.55886805
2.072,0.786677902,0.74629253,0.72088623,0.75211614,0.84567088,0.80208808,0.86677414,0.75530761,0.86048305,0.82422733,0.84602046,0.7969293,0.75170743,0.75092191,0.80243778,0.75002217,0.74149323,0.82200903,0.74555945,0.78850007,0.76411122,0.6019128584615384,0.45894274,0.51845604,0.62371773,0.63470209,0.6332444,0.62731856,0.64559841,0.62651014,0.63404661,0.62149394,0.66067338,0.58132529,0.55883783
2.073,0.786456379,0.74597001,0.72078949,0.75205034,0.84513682,0.80137312,0.86623555,0.75504988,0.86022133,0.82414782,0.8457343,0.79642498,0.75184596,0.75093758,0.80230999,0.75009483,0.74123323,0.82203233,0.74525315,0.78794271,0.76434416,0.60178653,0.45870125,0.51834959,0.6236276,0.6346091,0.63305193,0.62720048,0.64549667,0.62637031,0.63397801,0.62135094,0.66054535,0.58114272,0.55880094
2.0739999,0.78622363,0.74565971,0.72064573,0.75202429,0.84457481,0.80065233,0.86566836,0.75483865,0.85992682,0.82404459,0.84541237,0.7959252,0.75193971,0.75096756,0.80217725,0.75019938,0.74099243,0.82197946,0.74496418,0.7873863,0.76449347,0.6016512184615386,0.45844585,0.5182336,0.623528,0.6345073,0.63284695,0.62707514,0.64538687,0.6262207,0.63390213,0.62119979,0.66040641,0.58095568,0.55875742
2.075,0.78595657,0.74535519,0.72044975,0.75204134,0.84398061,0.7999261,0.86506861,0.75468791,0.85959476,0.8239128,0.8450495,0.79544556,0.75198382,0.75101274,0.80204266,0.75015628,0.74067575,0.82182902,0.7445389,0.78683549,0.76454461,0.6015064907692307,0.45817703,0.51810747,0.62341893,0.6343956,0.63262904,0.62694228,0.64526802,0.62606162,0.63381815,0.62104005,0.66025591,0.58076334,0.55870694
2.076,0.785659762,0.74504542,0.72019815,0.75209963,0.84335035,0.79919338,0.86443275,0.75460356,0.85922021,0.82374591,0.84464073,0.79499596,0.75197613,0.75107044,0.80190635,0.75002611,0.74032837,0.82156527,0.74401337,0.78629225,0.7644909,0.6013519315384614,0.45789558,0.51797044,0.62330025,0.63427323,0.63239795,0.62680161,0.64513916,0.62589294,0.63372552,0.62087137,0.66009349,0.58056504,0.55864853
2.0769999,0.7853302130000002,0.74471366,0.71988928,0.75219125,0.84267956,0.79845047,0.8637569,0.75458235,0.85879797,0.82353491,0.84418064,0.79457951,0.75191772,0.75113416,0.80176425,0.74985075,0.73989558,0.8211785,0.74341762,0.78575486,0.76433432,0.6011869192307692,0.45760173,0.51782143,0.62317163,0.63413978,0.63215351,0.6266526,0.64499927,0.62571406,0.63362372,0.62069333,0.65991837,0.58035964,0.55858088
2.0780001,0.7849602764999999,0.74433821,0.71952319,0.752303,0.84196407,0.79769158,0.86303729,0.75461286,0.85832304,0.82326889,0.84366411,0.79419321,0.75181264,0.75119424,0.80160928,0.74963093,0.73937696,0.82066435,0.74269474,0.78521854,0.7640844,0.6010107476923078,0.45729533,0.51765949,0.62303245,0.63399506,0.63189566,0.62649459,0.64484751,0.62552351,0.6335125,0.62050551,0.65972978,0.58014619,0.55850214
2.079,0.7845563925,0.74389416,0.71910137,0.75241762,0.84120095,0.79691005,0.86227125,0.75467789,0.85779107,0.82293564,0.84308642,0.79383016,0.75166696,0.75123829,0.80143178,0.74943185,0.73884988,0.82002282,0.74193633,0.78467667,0.76375669,0.6008227392307691,0.45697615,0.51748359,0.62288183,0.63383925,0.63162434,0.6263268,0.64468354,0.62531918,0.63339186,0.62030768,0.659527,0.57992375,0.55841064
2.0799999,0.7841019340000001,0.74335426,0.71862572,0.75251573,0.84038752,0.79609787,0.86145616,0.75475645,0.8571977,0.82252181,0.84244317,0.79348028,0.75148815,0.75125253,0.8012206,0.74924672,0.7382018,0.81925613,0.74104488,0.7841211,0.7633701,0.6006219638461537,0.45664337,0.51729268,0.62271827,0.63367254,0.63133913,0.6261484,0.64450669,0.62509823,0.6332618,0.62009925,0.65930897,0.57969147,0.55830473
2.0810001,0.7835985485,0.74269027,0.71809864,0.75257683,0.83952171,0.79524648,0.86058992,0.75482601,0.85653937,0.82201391,0.84173054,0.79313242,0.75128406,0.75122261,0.800964,0.74905205,0.7375229,0.8183676,0.74010408,0.78354275,0.76294482,0.6004074692307692,0.45629624,0.51708567,0.62254006,0.63349521,0.63103932,0.62595844,0.64431649,0.62485725,0.63312227,0.61987972,0.65907496,0.5794484,0.55818307
2.082,0.7830352125000001,0.74187511,0.7175231,0.75258046,0.83860308,0.79434812,0.85967165,0.75486386,0.85581338,0.82139903,0.84094578,0.79277515,0.75106281,0.75113422,0.80065036,0.74879849,0.73682815,0.81736183,0.73903489,0.782933,0.76250178,0.6001784961538461,0.45593441,0.51686168,0.62234533,0.63330746,0.63072443,0.62575597,0.64411271,0.62459314,0.63297337,0.61964858,0.65882421,0.57919413,0.55804503
2.0829999,0.7824129315000001,0.74088335,0.71690202,0.75250769,0.83763129,0.79339474,0.85870057,0.75484842,0.85501736,0.82066506,0.84008664,0.79239661,0.75083184,0.75097388,0.80026853,0.74852169,0.73611081,0.81624335,0.73793125,0.78228277,0.76206076,0.5999342007692308,0.45555782,0.51661974,0.62213218,0.63310939,0.63039333,0.62554014,0.64389485,0.62430274,0.63281482,0.61940503,0.65855622,0.57892793,0.55789042
2.0840001,0.7817034549999999,0.73969424,0.71623868,0.7523424,0.83660662,0.7923792,0.85767639,0.75476074,0.85414958,0.81980252,0.8391515,0.79198492,0.7505976,0.7507301,0.79980898,0.74812144,0.73519552,0.81501746,0.73658854,0.78158325,0.76163942,0.5996739723076924,0.455167,0.51635891,0.62189913,0.63290089,0.63004512,0.62531018,0.64366233,0.62398362,0.63264632,0.61914837,0.65827078,0.5786494,0.55771959
2.085,0.7809307624999999,0.73829579,0.71553797,0.75207353,0.83553076,0.79129672,0.85660034,0.75458634,0.85320979,0.81880671,0.83814007,0.79152864,0.75036466,0.75039464,0.79926491,0.74772,0.73426282,0.81369179,0.73523068,0.78082693,0.76125216,0.5993975446153846,0.45476341,0.51607859,0.62164515,0.63268167,0.62967908,0.62506557,0.64341503,0.62363416,0.63246739,0.61887813,0.65796793,0.57835835,0.55753362
2.086,0.780086896,0.73668617,0.71480525,0.75169677,0.83440548,0.79014385,0.85547358,0.75431687,0.85219806,0.81767815,0.83705246,0.79101634,0.75013512,0.74996382,0.79863286,0.74730271,0.73319638,0.81227499,0.7338444,0.78000635,0.76090831,0.5991047846153846,0.45434874,0.51577836,0.62136972,0.6324513,0.62929475,0.62480581,0.64315253,0.62325352,0.63227755,0.61859387,0.65764797,0.57805461,0.55733347
2.0869999,0.779180348,0.73487556,0.71404749,0.75121528,0.83323318,0.78891975,0.85429841,0.7539506,0.8511157,0.81642413,0.83588976,0.79043663,0.74990827,0.74943858,0.79791343,0.74687785,0.73211217,0.81077796,0.73244494,0.77911526,0.76061201,0.598795886153846,0.45392513,0.51545829,0.62107313,0.63220912,0.62889194,0.62453067,0.64287484,0.62284178,0.63207638,0.61829555,0.65731132,0.57773799,0.55712038
2.0880001,0.7781775190000001,0.73288465,0.71327251,0.75063884,0.83201677,0.78762549,0.85307753,0.75349194,0.84996474,0.81505716,0.83465344,0.78977835,0.74968082,0.74882436,0.7971105,0.74632359,0.73071587,0.8092131,0.73071039,0.77814794,0.76036239,0.5984711976923077,0.45349449,0.51511872,0.62075609,0.63195437,0.62847108,0.62424016,0.64258206,0.62239951,0.63186342,0.6179834,0.65695846,0.57740849,0.55689532
2.089,0.7771053819999999,0.73074335,0.7124896,0.7499826,0.8307606,0.7862646,0.85181558,0.75294989,0.84874892,0.81359524,0.83334702,0.78903085,0.74944776,0.74813026,0.79623097,0.74572212,0.72917312,0.80759543,0.72882462,0.77709979,0.76015532,0.5981315576923076,0.45305875,0.51476079,0.62042028,0.63168657,0.6280334,0.62393486,0.64227492,0.62192827,0.63163865,0.61765814,0.65659022,0.57706624,0.55665916
2.0899999,0.7760026600000002,0.72848517,0.71170813,0.7492643,0.82946873,0.78484064,0.85051703,0.75233614,0.84747177,0.81205785,0.83197385,0.78818321,0.74920285,0.74736685,0.79528308,0.74519181,0.72775066,0.8059395,0.72706121,0.77596611,0.75998431,0.597777723076923,0.45261905,0.51438582,0.62006736,0.63140494,0.62758046,0.62361544,0.64195395,0.6214298,0.63140208,0.61732054,0.65620732,0.57671124,0.5564124
2.0910001,0.7748720514999998,0.72614533,0.71093732,0.74850291,0.82814562,0.78335762,0.84918708,0.75166327,0.84613734,0.81046546,0.83053803,0.78722453,0.74893945,0.74654561,0.79427552,0.74471158,0.72641599,0.80426019,0.7254039,0.77474236,0.75984192,0.5974105438461538,0.45217565,0.51399511,0.61969924,0.63110906,0.62711412,0.62328315,0.64161992,0.62090617,0.63115412,0.61697137,0.65581053,0.57634354,0.55615509
2.092,0.773699963,0.72376108,0.71018702,0.74771821,0.82679725,0.78182107,0.84783232,0.75094479,0.8447507,0.80883992,0.82904536,0.78614533,0.74865085,0.7456789,0.79321814,0.74421871,0.72502458,0.80257314,0.72364652,0.77342516,0.75972021,0.5970312776923078,0.45172864,0.51359069,0.61931837,0.630799,0.62663686,0.62293959,0.64127403,0.62035996,0.63089538,0.61661184,0.65540111,0.5759635,0.55588764
2.0929999,0.772482517,0.72136647,0.70946544,0.74692839,0.8254292,0.78023583,0.84645885,0.75019336,0.8433159,0.80720085,0.82750112,0.7849369,0.74833071,0.74477834,0.79212046,0.74364805,0.72351789,0.8008917,0.72170883,0.77201098,0.75961107,0.5966409869230769,0.45127726,0.513174,0.61892664,0.63047481,0.62615103,0.62258655,0.6409173,0.61979383,0.6306268,0.61624289,0.65498036,0.57557142,0.55560994
2.0940001,0.7712418650000001,0.7189917,0.70877928,0.74614936,0.82404733,0.77860761,0.84507281,0.74942052,0.84183693,0.8055656,0.82591081,0.78359342,0.74797326,0.743855,0.79099208,0.74303281,0.72200042,0.79922652,0.71977782,0.77049768,0.75950634,0.5962408138461538,0.45082057,0.51274663,0.61852592,0.63013703,0.62565875,0.62222594,0.64055073,0.61921054,0.63034928,0.61586541,0.65454978,0.57516783,0.55532217
2.095,0.7699949955000001,0.71666241,0.70813274,0.74539375,0.82265902,0.77694458,0.8436814,0.74863666,0.84031874,0.80394894,0.82428145,0.78211504,0.74757463,0.74291956,0.78984416,0.74241716,0.72056478,0.79758543,0.71793509,0.76888657,0.7593978,0.5958322715384615,0.45035818,0.51231039,0.61811811,0.62978667,0.62516248,0.62185985,0.64017576,0.61861336,0.63006419,0.6154806,0.65411144,0.57475364,0.55502486
2.096,0.7687309675000001,0.71439385,0.70752567,0.74466854,0.82127082,0.77525574,0.84229076,0.74784887,0.83876544,0.80235928,0.82261872,0.78050774,0.7471323,0.74198091,0.78868759,0.74177682,0.71907389,0.79596919,0.71603537,0.76718092,0.75927693,0.5954166830769231,0.44988984,0.51186669,0.61770457,0.62942493,0.62466419,0.62148988,0.63979357,0.61800528,0.62977278,0.61508954,0.65366709,0.57432991,0.55471861
2.0969999,0.767421565,0.71219236,0.70695364,0.74397498,0.81988984,0.77355248,0.84090722,0.74706191,0.83718169,0.80079979,0.82092863,0.77878535,0.74664629,0.74104673,0.7875343,0.7409566,0.71727037,0.79437256,0.71385336,0.76538807,0.75913513,0.5949955423076922,0.44941601,0.51141727,0.61728662,0.62905324,0.62416577,0.62111741,0.63940549,0.6173895,0.62947637,0.61469358,0.65321851,0.57389784,0.55440444
2.098,0.7661086560000001,0.71005523,0.70640838,0.74330908,0.81852227,0.77184767,0.83953637,0.74627763,0.83557183,0.79926789,0.81921655,0.776968,0.74611801,0.74012315,0.78639668,0.74013543,0.71547258,0.79278433,0.71168053,0.76351798,0.75896353,0.5945702376923077,0.44893783,0.51096356,0.6168651,0.62867302,0.62366897,0.62074333,0.63901281,0.61676896,0.6291762,0.61429393,0.6527673,0.57345867,0.55408341
2.099,0.7648236715,0.70797485,0.70587903,0.74266332,0.81717497,0.77015686,0.8381843,0.74549681,0.83394182,0.79775852,0.81748867,0.77508199,0.74555087,0.73921603,0.78528845,0.73943388,0.71385366,0.79119009,0.70980155,0.76158428,0.75875348,0.5941425792307693,0.44845724,0.51050764,0.61644137,0.62828612,0.62317604,0.6203683,0.63861692,0.6161471,0.62887377,0.6138925,0.65231508,0.57301426,0.55375719
2.0999999,0.763540646,0.70593828,0.70535254,0.74202764,0.81585282,0.76849502,0.83685529,0.74471849,0.83229649,0.7962631,0.81574959,0.77315551,0.7449488,0.73832995,0.78422278,0.73874539,0.71224451,0.78957182,0.70794827,0.7596007,0.75849593,0.5937139776923076,0.44797632,0.51005101,0.61601627,0.62789422,0.62268865,0.61999243,0.63821882,0.6155265,0.62857026,0.61349088,0.65186298,0.57256609,0.55342728
2.1010001,0.7622332600000001,0.70393103,0.70481527,0.74139082,0.81455976,0.76687759,0.83555305,0.74394101,0.83064079,0.79477221,0.81400359,0.77121788,0.74431586,0.73746932,0.78321278,0.73793983,0.71050531,0.78791052,0.70584482,0.75758165,0.75818211,0.5932858553846153,0.44749728,0.50959527,0.61559069,0.62749875,0.62220871,0.61961567,0.63781941,0.61490971,0.62826675,0.61309069,0.65141207,0.57211596,0.55309516
2.102,0.7609222379999999,0.70193976,0.70425415,0.74074203,0.81329948,0.76532072,0.83428103,0.74316347,0.82898068,0.7932772,0.81225598,0.76929975,0.74365699,0.73663878,0.78227192,0.73709363,0.7087478,0.78618866,0.70368582,0.75554311,0.7578038,0.5928597938461538,0.44702271,0.5091421,0.61516583,0.62710148,0.62173814,0.61923826,0.63741964,0.61429918,0.62796432,0.61269385,0.65096354,0.57166594,0.55276233
2.1029999,0.759616375,0.69995093,0.70365661,0.74007076,0.81207389,0.76383865,0.83304107,0.74238431,0.82732111,0.79176921,0.81051064,0.76742917,0.74297661,0.73584217,0.78141171,0.7362076,0.70700669,0.78438914,0.7015937,0.75349963,0.7573539,0.5924370330769231,0.44655478,0.50869274,0.61474252,0.6267038,0.62127846,0.61886054,0.63702017,0.61369652,0.62766391,0.61230159,0.65051824,0.57121813,0.55243003
2.1040001,0.7583162514999999,0.69795394,0.70301265,0.73936826,0.81088406,0.76244348,0.83183455,0.74160248,0.8256669,0.790241,0.80877167,0.76563132,0.74227905,0.73508257,0.78064102,0.7353248,0.70526952,0.78249878,0.69952601,0.75146538,0.75682759,0.5920186469230768,0.44609565,0.50824821,0.61432147,0.62630683,0.62083083,0.61848295,0.63662148,0.61310303,0.62736619,0.61191517,0.65007699,0.5707745,0.55209911
2.105,0.7570062084999999,0.69594431,0.70231652,0.73862934,0.80973166,0.76114488,0.83066308,0.7408182,0.82402402,0.78868932,0.8070448,0.76392752,0.74156922,0.7343626,0.77996528,0.73436254,0.70340317,0.78051209,0.69733548,0.74945569,0.75622445,0.5916059576923077,0.44564784,0.50780982,0.61390358,0.62591207,0.62039638,0.61810696,0.63622457,0.6125198,0.62707186,0.61153573,0.6496408,0.57033741,0.55177063
2.1059999,0.7556931259999999,0.69392288,0.70156747,0.73785239,0.80861706,0.75994694,0.82952756,0.7400322,0.82239747,0.78711373,0.80533481,0.76233101,0.74085134,0.73368311,0.7793833,0.73334694,0.70143604,0.77843094,0.69505459,0.74748343,0.75554931,0.5911998430769231,0.4452135,0.50737828,0.61348921,0.62552053,0.61997545,0.61773396,0.63583022,0.6119473,0.62678128,0.61116397,0.64921039,0.5699088,0.55144507
2.1070001,0.7544222890000001,0.69189751,0.70077062,0.7370404,0.80754101,0.75884849,0.82842916,0.73924631,0.82079226,0.78551811,0.80364704,0.76084775,0.74012983,0.73304319,0.77888775,0.73248732,0.69963956,0.77626675,0.69303888,0.74556094,0.7548129,0.5908011392307693,0.44479477,0.50695449,0.61307865,0.62513316,0.61956835,0.61736578,0.63543928,0.61138558,0.62649477,0.61080039,0.64878643,0.56949008,0.55112308
2.108,0.7532030825,0.68988442,0.69993716,0.73620099,0.80650526,0.75784469,0.82737011,0.73846388,0.8192147,0.78391135,0.80198836,0.75947773,0.73940927,0.73244113,0.77846587,0.73179495,0.69804275,0.77404124,0.69133461,0.74370116,0.75403202,0.5904109346153847,0.44439411,0.50653958,0.61267263,0.62475133,0.6191752,0.61700457,0.63505328,0.61083519,0.62621242,0.6104458,0.64836979,0.5690828,0.55080545
2.109,0.751998154,0.68790305,0.6990816,0.73534441,0.80551142,0.7569263,0.82635272,0.73768836,0.81766969,0.78230417,0.80036467,0.75821507,0.73869389,0.73187381,0.77810019,0.73103946,0.69640821,0.77178097,0.68956292,0.74191523,0.75322694,0.590030066153846,0.44401342,0.50613499,0.61227185,0.62437588,0.61879599,0.61665237,0.63467324,0.61029619,0.62593418,0.61010087,0.64796108,0.56868774,0.55049306
2.1099999,0.7508232515000001,0.68597609,0.69822097,0.73448271,0.80456173,0.75608236,0.82537997,0.73692405,0.81616253,0.78070939,0.79878235,0.75705099,0.73798794,0.73133749,0.77777094,0.73029375,0.69481593,0.76951694,0.6877743,0.74021411,0.75242049,0.5896594692307693,0.44365442,0.50574231,0.6118775,0.62400776,0.61843079,0.61631101,0.63430077,0.60976881,0.62565982,0.60976642,0.64756119,0.56830549,0.55018681
2.1110001,0.7496916840000001,0.68412727,0.69737321,0.73362857,0.80365908,0.75530082,0.82445532,0.73617512,0.8146978,0.77914006,0.79724687,0.75597543,0.73729563,0.73082817,0.77745724,0.72959822,0.69328827,0.76728106,0.68606049,0.7386086,0.75163645,0.5893001638461539,0.44331837,0.50536376,0.6114915,0.62364775,0.6180799,0.61598217,0.63393718,0.60925364,0.62538904,0.60944378,0.64717102,0.56793612,0.5498879
2.112,0.7486202425,0.68238157,0.69655693,0.73279554,0.80280769,0.75457031,0.8235833,0.73544639,0.81328088,0.77761066,0.79576463,0.75497842,0.73662144,0.73034209,0.77713835,0.72894877,0.69191164,0.7651071,0.68455034,0.7371099,0.7508989,0.5889535915384616,0.4430064,0.50500232,0.61111647,0.62329686,0.61774421,0.61566746,0.63358438,0.60875213,0.62512189,0.6091345,0.64679211,0.56758022,0.54959774
2.1129999,0.7475941654999999,0.6807614,0.69578928,0.7319957,0.80201179,0.75387961,0.82276827,0.73474199,0.81191587,0.77613395,0.79434007,0.75404996,0.73596942,0.72987568,0.77679497,0.72830886,0.69053149,0.76302576,0.6830315,0.73572755,0.75023019,0.5886211515384616,0.44271895,0.50466102,0.6107555,0.6229558,0.61742485,0.61536801,0.6332441,0.608266,0.6248585,0.60884029,0.64642608,0.56723809,0.54931778
2.1140001,0.746604643,0.67928654,0.69508553,0.73123974,0.80127627,0.75321984,0.82201493,0.73406595,0.81060678,0.7747215,0.79297739,0.75318152,0.7353434,0.72942579,0.7764104,0.72759062,0.68906665,0.76106447,0.68139577,0.73446983,0.74964994,0.5883044353846153,0.44245633,0.50434315,0.61041188,0.62262523,0.61712337,0.61508489,0.63291812,0.60779774,0.62459934,0.60856307,0.64607477,0.56691051,0.54904926
2.115,0.7456676250000001,0.67797321,0.69445801,0.73053634,0.80060697,0.75258601,0.8213287,0.73342246,0.80935854,0.7733838,0.79168123,0.7523675,0.73474723,0.72899091,0.77597368,0.72684741,0.68758315,0.75924617,0.67974442,0.73334342,0.74917334,0.5880054715384615,0.44221869,0.50405216,0.6100896,0.62230623,0.61684197,0.61481917,0.63260871,0.60735095,0.62434572,0.6083048,0.64574063,0.56659877,0.54879373
2.1159999,0.7448334475,0.67683023,0.69391423,0.72989029,0.80000943,0.75197738,0.82071453,0.73281485,0.80817544,0.77212745,0.79045522,0.75160503,0.73418409,0.7285707,0.77548021,0.72632343,0.68637824,0.75758499,0.67847335,0.73235112,0.74880874,0.587726163076923,0.44200584,0.5037908,0.60979211,0.62199974,0.61658287,0.61457193,0.63231808,0.60692936,0.62409925,0.60806727,0.6454258,0.56630456,0.54855251
2.1170001,0.7440616364999999,0.67585951,0.69345659,0.72930247,0.79948884,0.75139862,0.82017708,0.73224592,0.80706209,0.77095616,0.78930318,0.7508949,0.73365647,0.72816664,0.77493304,0.72579753,0.68517685,0.75608623,0.67722088,0.73149234,0.74855739,0.587468413076923,0.44181746,0.50356144,0.60952264,0.62170684,0.61634827,0.61434418,0.63204831,0.6065374,0.62386197,0.60785198,0.64513254,0.56602955,0.54832679
2.118,0.7433735510000001,0.67505729,0.69308341,0.72877085,0.79904979,0.7508595,0.81972045,0.73171848,0.80602413,0.76987147,0.78822994,0.75024182,0.73316699,0.72778195,0.7743426,0.72536641,0.68410116,0.75474876,0.67615789,0.73076385,0.74841428,0.5872341000000001,0.44165316,0.50336576,0.60928404,0.62142879,0.61614031,0.61413705,0.63180166,0.60617948,0.62363648,0.60766011,0.64486265,0.56577587,0.54811794
2.119,0.742754538,0.67441446,0.69278938,0.72829044,0.79869509,0.75037307,0.81934714,0.73123461,0.80506665,0.76887202,0.78723967,0.74965227,0.73271757,0.72742081,0.7737239,0.7249648,0.68305683,0.75356454,0.67513853,0.73015958,0.7483694,0.5870245669230769,0.44151229,0.50320429,0.60907799,0.62116671,0.61596048,0.61395127,0.63157982,0.60585934,0.62342507,0.60749227,0.64461744,0.56554532,0.54792708
2.1199999,0.7422044390000001,0.67391938,0.69256711,0.72785473,0.79842567,0.74995428,0.81905794,0.73079622,0.80419457,0.76795554,0.78633666,0.74913436,0.73230988,0.72708809,0.77309525,0.72449821,0.68206906,0.75252259,0.67422706,0.72967225,0.74840993,0.5868407546153847,0.44139406,0.50307673,0.60890543,0.62092173,0.6158098,0.61378729,0.63138425,0.60557997,0.62322998,0.60734862,0.6443972,0.56533939,0.54775536
2.1210001,0.7417271819999999,0.67355895,0.69240838,0.72745663,0.79824024,0.74961925,0.81885129,0.73040515,0.80341214,0.76711893,0.78552467,0.74869668,0.73194551,0.72678894,0.7724759,0.72403151,0.68117684,0.75160986,0.6734072,0.72929382,0.74852175,0.5866829623076923,0.44129747,0.50298184,0.60876608,0.62069488,0.61568826,0.61364496,0.63121587,0.60534275,0.62305284,0.60722876,0.64420152,0.56515932,0.54760396
2.122,0.7413100009999999,0.67331976,0.69230455,0.72708917,0.79813486,0.74938363,0.81872332,0.7300632,0.80272269,0.76635945,0.78480703,0.74834782,0.73162621,0.72652847,0.77188581,0.72350013,0.68030024,0.75081354,0.67258382,0.72901613,0.74869019,0.5865508607692307,0.44122139,0.50291753,0.60865861,0.62048721,0.61559516,0.6135236,0.63107508,0.6051476,0.622895,0.6071316,0.6440289,0.56500572,0.54747379
2.1229999,0.7409571830000001,0.67318791,0.69224679,0.72674543,0.79810309,0.74926144,0.81866771,0.72977155,0.80212754,0.76567388,0.78418481,0.74809498,0.73135293,0.72631085,0.77134329,0.72297037,0.6794588,0.75012016,0.67179108,0.72883052,0.74890053,0.5864432823076922,0.44116426,0.50288099,0.60858047,0.62029946,0.61552858,0.61342144,0.63096166,0.60499257,0.62275678,0.6070556,0.64387703,0.56487846,0.54736537
2.1240001,0.740684686,0.67314953,0.69222605,0.72641951,0.79813629,0.74926329,0.81867576,0.72953057,0.80162597,0.76505917,0.78365743,0.74794281,0.73112637,0.72613907,0.77086401,0.72253442,0.67882848,0.74951679,0.67113161,0.72872812,0.74913847,0.5863585015384615,0.44112432,0.50286907,0.60852849,0.62013245,0.61548585,0.61333627,0.63087487,0.60487401,0.62263805,0.60699832,0.64374274,0.56477708,0.547279
