Wavelength,Acmite,Actinolite,Adularia,Albite,Allanite,Almandine,Alunite,Ammonio-Illite-Smect,Ammonio-Jarosite,Ammonio-Smectite,Amphibole,Analcime,Ancylite,Andalusite,Andesine,Andradite,Anhydrite,Annite,Anorthite,Anthophyllite,Antigorite,Aragonite,Arsenopyrite,Augite,Axinite,Azurite,Barite,Bassanite,Bastnaesite,Beidellite,Beryl,Biotite,Bloedite,Bronzite,Brookite,Brucite,Buddingtonite,Butlerite,Bytownite,Calcite,Carbon,Carnallite,Cassiterite,Celestite,Chalcedony,Chalcopyrite,Chert,Chlorapatite,Chlorite,Chromite,Chrysocolla,Chrysotile,Cinnabar,Clinochlore,Clinoptilolite,Clintonite,Colemanite,Cookeite,Copiapite,Coquimbite,Corrensite,Corundum,Cronstedtite,Cummingtonite,Cuprite,Datolite,Diaspore,Dickite,Diopside,Dipyre,Dolomite,Dumortierite,Elbaite,Endellite,Enstatite,Epidote,Epsomite,Eugsterite,Fassaite,Ferrihydrite,Fluorapatite,Forsterite,Galena,Gaylussite,Gibbsite,Glauconite,Glaucophane,Goethite,Grossular,Gypsum,Halite,Halloysite,Hectorite,Hedenbergite,Hematite,Heulandite,Hornblende,Howlite,Hydrogrossular,Hydroxyl-Apatite,Hypersthene,Illite,Ilmenite,Jadeite,Jarosite,Kainite,Kaolinite,Karpatite,Kieserite,Knebelite,Labradorite,Laumontite,Lazurite,Lepidocrocite,Lepidolite,Limonite,Lizardite,Maghemite,Magnetite,Malachite,Margarite,Marialite,Mascagnite,Meionite,Microcline,Mirabilite,Mizzonite,Monazite,Monticellite,Montmorillonite,Mordenite,Muscovite,Nacrite,Nanohematite,Natrolite,Nepheline,Nephrite,Niter,Nontronite,Oligoclase,Olivine,Opal,Orthoclase,Palygorskite,Paragonite,Parisite,Pectolite,Perthite,Phlogopite,Pigeonite,Pinnoite,Pitch,Polyhalite,Portlandite,Prehnite,Prochlorite,Psilomelane,Pyrite,Pyrolusite,Pyromorphite,Pyrophyllite,Pyroxene,Pyroxmangite,Pyrrhotite,Quartz,Rectorite,Rhodochrosite,Rhodonite,Richterite,Riebeckite,Rivadavite,Roscoelite,Rutile,Sanidine,Saponite,Sauconite,Schwertmannite,Scolecite,Sepiolite,Serpentine,Siderite,Siderophyllite,Smaragdite,Sodium,Spessartine,Sphalerite,Sphene,Spodumene,Staurolite,Stilbite,Strontianite,Sulfur,Syngenite,Talc,Thenardite,Thuringite,Tincalconite,Topaz,Tourmaline,Tremolite,Trona,Ulexite,Uralite,Uvarovite,Vermiculite,Vesuvianite,Witherite,Wollastonite,Xenotime,Zircon,Zoisite,Zunyite
0.36000001,0.04153116,0.34843501,,0.48912242,0.041380178,0.26565498,,,,0.26531467,,,0.1883067,,0.43660513,0.16393068,,0.030105408,,0.54409313,0.14899327,0.658732,0.08302848,,0.65551609,0.0394026,,,0.18531501,0.39609879,0.47526854,0.075132973,,0.39951259,0.095811367,0.55427909,0.17931587,,0.50437438,0.80149299,0.019647431,0.46463364,0.070613965,0.70855308,0.33825621,0.011827913,0.51830202,0.37877822,0.20047501,0.037099026,0.1843262,0.79286104,,0.07228642,,0.11744329,,,,0.02344216,,0.51750284,,0.095770366,0.026952798,0.71155179,0.33173662,0.44120166,0.47924766,0.30672136,0.73805296,0.44573233,,,,0.038423274,,,0.097441755,0.013549251,0.079064995,0.43269563,0.023796251,,0.41145888,0.10764375,0.20550801,0.01767879,,0.68914682,0.41200238,0.53770179,,0.069456473,,,,,,,,0.14630178,0.061463874,0.39265916,,,,,0.38035399,0.13632424,0.4659344,,0.38628107,,0.47984004,,,,0.05110633,0.055028383,,,,0.55770779,0.51980048,,,0.18409671,0.48957524,,,,0.60384494,0.053208333,0.53595871,0.73969328,0.34409451,,0.064619914,0.75059581,,0.60314471,,0.23392864,0.31580466,0.030605413,0.37993661,0.63621557,0.23823653,0.18069343,,0.030833904,,0.47290888,0.3619836,,,0.027862459,0.059480343,0.035365939,0.61922395,0.25531128,0.26974085,0.014983787,,,,,0.14952871,0.035446621,,0.21915323,,,,,0.0079225861,,,0.22328511,0.020066913,,0.43744722,,,,0.078022681,0.50774872,0.21579298,,0.74263579,,,,,0.064066879,,,,0.76540625,,,0.47049686,,,0.30103949,0.65817469,0.62724698,0.083376259,0.22408152,0.50612193,0.45018718
0.361,0.041552022,0.35029313,,0.49515933,0.042115681,0.26809105,,,,0.2667008,,,0.18776739,,0.43927059,0.16652448,,0.030384559,,0.54490924,0.14965563,0.65899491,0.082581736,,0.65794712,0.039611161,,,0.18376008,0.39777368,0.47694823,0.075137883,,0.40120986,0.095810771,0.55676842,0.18082194,,0.50622028,0.80139017,0.019518686,0.47031608,0.07014478,0.70788854,0.34076524,0.013711727,0.51914233,0.37990814,0.20260292,0.0348907,0.19508535,0.79338682,,0.072328158,,0.11823511,,,,0.024501374,,0.51526505,,0.095103726,0.026298782,0.71258968,0.3286925,0.44518355,0.48088393,0.30839503,0.73960763,0.4470838,,,,0.038556088,,,0.098958276,0.013576251,0.078514464,0.43564317,0.024297776,,0.41719776,0.10487281,0.21499178,0.017521629,,0.69407237,0.41421115,0.53913361,,0.069749154,,,,,,,,0.14684525,0.060894411,0.39161921,,,,,0.38039187,0.12858424,0.46662852,,0.3825725,,0.4781155,,,,0.050037339,0.062430367,,,,0.55927849,0.52503526,,,0.18864752,0.48967174,,,,0.60559225,0.05332673,0.53537405,0.74085295,0.35089007,,0.065443672,0.75239807,,0.60373092,,0.23554748,0.3164514,0.02991922,0.3859089,0.63525081,0.24004878,0.18880776,,0.031343792,,0.47386953,0.36473045,,,0.028202511,0.059712946,0.034899715,0.6206724,0.25422841,0.26991388,0.017257141,,,,,0.15004113,0.035550296,,0.21973738,,,,,0.0079436554,,,0.22321561,0.020017639,,0.43809617,,,,0.078305341,0.5100137,0.21001109,,0.74401039,,,,,0.064140409,,,,0.76629204,,,0.4707545,,,0.30401105,0.66018474,0.63040209,0.081933461,0.22492713,0.50889426,0.45018345
0.36199999,0.041577246,0.35171041,,0.49334174,0.042367004,0.26983875,,,,0.26816565,,,0.18758477,,0.44182387,0.16900475,,0.030613098,,0.54609233,0.15054385,0.65975988,0.082896061,,0.66041267,0.039836172,,,0.18509108,0.39949089,0.47849026,0.075150669,,0.40268415,0.096065648,0.55818081,0.18232223,,0.50770032,0.80136758,0.02086629,0.47338071,0.069648221,0.70657581,0.34258476,0.012719317,0.51995063,0.37984085,0.20648925,0.035919763,0.19560605,0.79527366,,0.07247217,,0.11900102,,,,0.025682988,,0.51436979,,0.097013518,0.027517974,0.71166897,0.33379531,0.44931749,0.48206076,0.31009567,0.7410593,0.44840291,,,,0.038323939,,,0.10042617,0.013606814,0.078839526,0.43858078,0.024521479,,0.4204503,0.10758881,0.21947852,0.017370081,,0.69624072,0.41386217,0.54040378,,0.06938377,,,,,,,,0.14731093,0.06149495,0.38813058,,,,,0.38398635,0.13054873,0.46725836,,0.38497263,,0.4820596,,,,0.05156377,0.063732669,,,,0.56079823,0.52930743,,,0.19066466,0.48786697,,,,0.60753316,0.053448956,0.53885198,0.74185514,0.35069692,,0.066123642,0.75408667,,0.60435909,,0.23715711,0.31702098,0.028736791,0.39189261,0.63686711,0.24183097,0.19204809,,0.03186648,,0.47488222,0.36777315,,,0.028797414,0.060174242,0.034002386,0.62212324,0.25430527,0.27036512,0.019090669,,,,,0.15069,0.035652485,,0.22031008,,,,,0.0079500489,,,0.22356498,0.023441073,,0.44015557,,,,0.078592315,0.51038069,0.21406248,,0.7451703,,,,,0.064230435,,,,0.76763308,,,0.46850285,,,0.30236426,0.66007501,0.6329568,0.082439296,0.22574678,0.51007426,0.45021054
0.36300001,0.041601758,0.35336,,0.48704982,0.043212939,0.27220479,,,,0.26971775,,,0.18731438,,0.44194257,0.17133422,,0.030795582,,0.54682416,0.15129383,0.659531,0.083623163,,0.66343802,0.040071692,,,0.18510853,0.40097204,0.47988549,0.075173914,,0.40419212,0.096995048,0.56050837,0.18381304,,0.50870073,0.80141199,0.021212874,0.47029859,0.06951686,0.70818454,0.34467798,0.011110556,0.52072954,0.38045928,0.20995472,0.03703526,0.18781005,0.79571396,,0.072762676,,0.11973412,,,,0.027000256,,0.51693308,,0.10164984,0.029733557,0.71046507,0.33925501,0.4533515,0.48315582,0.3118355,0.74219751,0.44968912,,,,0.038486686,,,0.1018509,0.013644958,0.078824908,0.44251525,0.024579566,,0.41672447,0.11400556,0.2139415,0.017291788,,0.69545108,0.41042626,0.54151583,,0.069181673,,,,,,,,0.14785649,0.062655173,0.38835388,,,,,0.38872588,0.13407667,0.46856999,,0.38818252,,0.48642021,,,,0.05058061,0.057702851,,,,0.56226772,0.53070563,,,0.18906306,0.48851115,,,,0.60968798,0.053572051,0.54357344,0.74284142,0.3433589,,0.0669052,0.75567174,,0.60518283,,0.23877807,0.31751767,0.028990904,0.39786887,0.6396991,0.24357758,0.1903162,,0.032399718,,0.47595549,0.37042305,,,0.029400706,0.05989112,0.03355382,0.62356609,0.25573766,0.2711432,0.019962039,,,,,0.15082125,0.035765249,,0.22086766,,,,,0.0079487106,,,0.22639126,0.027056921,,0.4439353,,,,0.078895599,0.50938261,0.2267191,,0.74558675,,,,,0.064329237,,,,0.7693463,,,0.46896121,,,0.29792395,0.65924096,0.63308507,0.082913503,0.22653896,0.51187611,0.45026183
0.36399999,0.041621096,0.35685852,,0.48762736,0.04431631,0.27509409,,,,0.27136281,,,0.18683009,,0.44252369,0.17346534,,0.030949391,,0.54800391,0.1517093,0.65915459,0.084954202,,0.66551346,0.040312368,,,0.18456607,0.40244374,0.48115283,0.07520818,,0.40625599,0.097623438,0.5661025,0.18529221,,0.51088744,0.801503,0.021149116,0.47140238,0.070460372,0.71282357,0.34698606,0.010711881,0.52148932,0.38147679,0.2139575,0.035729609,0.1953028,0.79540145,,0.073207781,,0.12042654,,,,0.028466361,,0.51992273,,0.1015257,0.032630853,0.71128982,0.34194779,0.45720586,0.4850108,0.31361511,0.74334222,0.45093822,,,,0.03858823,,,0.1032418,0.013691987,0.078244962,0.44681734,0.025124075,,0.41750127,0.11277268,0.21630432,0.017328627,,0.69886601,0.41276681,0.54250211,,0.07010144,,,,,,,,0.1483393,0.06407813,0.38964424,,,,,0.38920751,0.13573048,0.46994254,,0.38773254,,0.47607464,,,,0.050620072,0.06249911,,,,0.56368411,0.52746421,,,0.19231464,0.49045172,,,,0.61207587,0.05369268,0.54217738,0.7447148,0.34687322,,0.067579649,0.75716817,,0.60593212,,0.24043299,0.31794786,0.029635722,0.4038212,0.63787061,0.24528569,0.19142084,,0.032942045,,0.477092,0.37312326,,,0.02972189,0.060466193,0.033285644,0.62499803,0.25806525,0.27225718,0.019051891,,,,,0.15170898,0.035895664,,0.22141464,,,,,0.0079504699,,,0.22617708,0.02381683,,0.44482571,,,,0.079223216,0.51257074,0.22359565,,0.74650156,,,,,0.064423881,,,,0.77047545,,,0.47052482,,,0.30347452,0.66173714,0.63068205,0.082436241,0.22730906,0.51565808,0.45032746
0.36500001,0.041632485,0.35852361,,0.49247205,0.045371871,0.27805141,,,,0.27310267,,,0.18629688,,0.44401929,0.17534763,,0.031103788,,0.54935217,0.15164942,0.65909481,0.086603649,,0.6682238,0.040555082,,,0.18561502,0.4039551,0.48234329,0.075250752,,0.40792263,0.098028392,0.57027501,0.18676001,,0.51297897,0.80158585,0.020794149,0.47298592,0.071374521,0.71397275,0.34939122,0.010550656,0.52224135,0.38192761,0.21350409,0.037056644,0.20097478,0.79525894,,0.073670447,,0.1210723,,,,0.030093083,,0.52077788,,0.10031813,0.033091228,0.71528894,0.34489119,0.46099019,0.48656771,0.31542808,0.74430269,0.45214474,,,,0.038497332,,,0.10460693,0.01374535,0.077454954,0.44824505,0.0260383,,0.41926271,0.11023123,0.2211059,0.017419335,,0.70029473,0.41734052,0.54342318,,0.070666015,,,,,,,,0.14867233,0.061475515,0.39128569,,,,,0.39248794,0.13804778,0.47136182,,0.38900289,,0.47430253,,,,0.05159013,0.067717984,,,,0.56504178,0.52680737,,,0.19615974,0.49230415,,,,0.61471128,0.053807475,0.54102403,0.74651402,0.34805676,,0.068121277,0.75859338,,0.60642558,,0.24214652,0.31832162,0.028950861,0.40974355,0.63695902,0.2469579,0.19033977,,0.033491164,,0.4782657,0.37588614,,,0.029745916,0.060643785,0.032628208,0.62642747,0.25916487,0.27368465,0.016161796,,,,,0.15205081,0.036045749,,0.22196461,,,,,0.0079659913,,,0.22872306,0.021691967,,0.44448879,,,,0.07957501,0.51511341,0.21905515,,0.74752086,,,,,0.064503558,,,,0.77147418,,,0.47232103,,,0.3108629,0.66363478,0.63272148,0.081130482,0.22807123,0.52007651,0.45039845
0.366,0.04163494,0.35922673,,0.49447846,0.046020243,0.28062198,,,,0.2749356,,,0.18665686,,0.44591585,0.1769411,,0.031290572,,0.55050242,0.15097168,0.65915275,0.086598247,,0.67124653,0.040799823,,,0.18492481,0.40593785,0.48352575,0.075296067,,0.40931112,0.099192061,0.57152373,0.18821834,,0.51440471,0.80160004,0.020521948,0.47286332,0.070791595,0.71197879,0.35184264,0.010562214,0.5229913,0.38276818,0.20882078,0.039876327,0.20145795,0.79605919,,0.073977716,,0.12166945,,,,0.031890839,,0.52114314,,0.10032161,0.032190315,0.71904397,0.34915528,0.46501377,0.48787829,0.31726661,0.74425483,0.45330209,,,,0.038686145,,,0.10594853,0.013799082,0.077235729,0.45020095,0.026348986,,0.41925043,0.11037087,0.22291836,0.017476961,,0.6993708,0.41975355,0.54435277,,0.0707637,,,,,,,,0.14885254,0.059283756,0.39205295,,,,,0.39666361,0.14079697,0.4724223,,0.39227268,,0.48223561,,,,0.051337712,0.067779392,,,,0.56633484,0.52819055,,,0.19719805,0.49332941,,,,0.61759901,0.053913858,0.54275799,0.74773526,0.34569192,,0.068808928,0.75996089,,0.606659,,0.24394324,0.31865165,0.029098185,0.41564348,0.63833821,0.24860144,0.18937729,,0.034042545,,0.47944543,0.37774366,,,0.029593484,0.060622133,0.032418922,0.62787151,0.26071545,0.27539384,0.016073704,,,,,0.15215848,0.036214083,,0.22253549,,,,,0.0080007175,,,0.23174374,0.022447187,,0.44465888,,,,0.079941556,0.51550043,0.22035126,,0.74845266,,,,,0.064568169,,,,0.7727598,,,0.47341907,,,0.31291041,0.66393906,0.63681728,0.081929021,0.22884412,0.52321023,0.45047104
0.36700001,0.041628279,0.36240932,,0.49153426,0.046281293,0.28291368,,,,0.27685946,,,0.18689682,,0.44784907,0.17822836,,0.03153149,,0.55120444,0.1511033,0.65880072,0.086209327,,0.67325193,0.041049488,,,0.18485458,0.40786809,0.48476219,0.075338013,,0.41117546,0.099705465,0.57225847,0.18967032,,0.51578516,0.80151933,0.019812269,0.47164971,0.068036728,0.71117443,0.3540777,0.010799311,0.52373713,0.38389412,0.2012904,0.039069749,0.20673072,0.7971893,,0.074018814,,0.12221991,,,,0.033872861,,0.52385694,,0.10048357,0.03036912,0.71995574,0.35263443,0.46884286,0.48987922,0.31912649,0.74477285,0.45440176,,,,0.038701687,,,0.10726354,0.01384579,0.077457629,0.45298782,0.026336869,,0.41723484,0.11109036,0.221459,0.017439833,,0.69994426,0.41923529,0.54535675,,0.071376301,,,,,,,,0.14928363,0.058311097,0.39152595,,,,,0.39567333,0.14077219,0.47259051,,0.39343297,,0.48570877,,,,0.051486112,0.066332541,,,,0.56755942,0.52647734,,,0.1961567,0.49403244,,,,0.62073427,0.054010909,0.54524022,0.74873561,0.3482202,,0.069381677,0.76127791,,0.60705143,,0.24584728,0.31895104,0.029917739,0.42154258,0.63885373,0.25022498,0.19355403,,0.034590192,,0.48060703,0.38017082,,,0.029504701,0.061828271,0.031794738,0.62934715,0.26582178,0.27737227,0.019230627,,,,,0.15343966,0.036398157,,0.22314161,,,,,0.0080527151,,,0.22978684,0.021554537,,0.44537702,,,,0.080308102,0.51659423,0.22255987,,0.74940991,,,,,0.0646303,,,,0.77422762,,,0.47367159,,,0.30966485,0.6648649,0.63736486,0.08287441,0.22964349,0.52469671,0.45054796
0.368,0.041612182,0.36400253,,0.48985431,0.04642573,0.28513592,,,,0.27887297,,,0.18663451,,0.44889104,0.17922349,,0.031829372,,0.55272287,0.15160614,0.65887624,0.086151034,,0.67547065,0.041308738,,,0.18579841,0.40972194,0.48608789,0.075372525,,0.41311651,0.099912971,0.57184064,0.19111894,,0.51675189,0.8014642,0.01942358,0.47317138,0.067825124,0.71070677,0.35653785,0.013471309,0.52447206,0.38510337,0.20352714,0.042691138,0.21135245,0.7982735,,0.073932521,,0.12272841,,,,0.036056556,,0.52519041,,0.10034848,0.032856073,0.72087079,0.35708436,0.47260836,0.49137169,0.3210068,0.74597698,0.45543295,,,,0.038663503,,,0.10854749,0.013878954,0.077758864,0.45599186,0.026192542,,0.41969231,0.11226603,0.22410738,0.017347502,,0.70072687,0.42160043,0.54647809,,0.072204515,,,,,,,,0.15002388,0.059849314,0.39306167,,,,,0.39606562,0.14430401,0.4739044,,0.39635873,,0.48746336,,,,0.051679138,0.065262839,,,,0.56871343,0.52600014,,,0.19557442,0.49555132,,,,0.62410247,0.054099951,0.54480594,0.74960387,0.3501274,,0.069908574,0.76254749,,0.60757017,,0.24788079,0.31923103,0.030729927,0.42746904,0.64065111,0.25183481,0.19710414,,0.035128474,,0.48176044,0.38297254,,,0.029438229,0.061068065,0.030981559,0.63086283,0.26679835,0.27964333,0.018783266,,,,,0.15331891,0.036595501,,0.22378671,,,,,0.0081139626,,,0.22993936,0.021925099,,0.44531739,,,,0.080660284,0.51517206,0.22229761,,0.75068992,,,,,0.064710408,,,,0.77585799,,,0.4760389,,,0.31214955,0.66524637,0.63703901,0.082993656,0.23047575,0.52718765,0.45063683
0.36899999,0.04158606,0.36468267,,0.49389642,0.047295097,0.28806061,,,,0.28097609,,,0.18620811,,0.44959626,0.17997633,,0.032166332,,0.55400705,0.15187699,0.66003239,0.087444715,,0.67799693,0.04158261,,,0.18611285,0.411439,0.48750338,0.0753996,,0.41522232,0.10008157,0.57357562,0.19256671,,0.5180434,0.80159032,0.020423021,0.47428706,0.069908954,0.71137196,0.35945579,0.012888429,0.52519017,0.38620731,0.21047345,0.043036006,0.21617563,0.7993449,,0.073919758,,0.12320213,,,,0.038463268,,0.52581155,,0.1018874,0.032612693,0.72222793,0.35858929,0.47647855,0.49282178,0.3229076,0.74757707,0.45638505,,,,0.038745407,,,0.10979924,0.01389505,0.077692263,0.45880371,0.02614704,,0.4212938,0.11363903,0.22658662,0.017264787,,0.70184791,0.4239561,0.54772979,,0.073213793,,,,,,,,0.15094356,0.060886182,0.39612782,,,,,0.39929363,0.14515352,0.47552067,,0.39649704,,0.4873125,,,,0.051513828,0.065594457,,,,0.5697934,0.52803725,,,0.19607288,0.49816808,,,,0.62768346,0.054184653,0.54318452,0.75077868,0.35139579,,0.070493601,0.76377445,,0.60811472,,0.25006261,0.31950021,0.030647554,0.43345049,0.64262885,0.25343293,0.19935636,,0.03565447,,0.48292336,0.38597873,,,0.029296171,0.060211755,0.031167025,0.63241524,0.26565242,0.28226963,0.018914094,,,,,0.15303412,0.03680373,,0.22446103,,,,,0.0081738094,,,0.23328283,0.023629656,,0.44605008,,,,0.080989763,0.51500714,0.22168674,,0.75164348,,,,,0.064829282,,,,0.77715892,,,0.4796443,,,0.31649828,0.66637039,0.63752764,0.082599998,0.23133565,0.53014076,0.45074722
0.37,0.041549914,0.36625177,,0.50060725,0.048857503,0.29161781,,,,0.2831687,,,0.18629035,,0.45066392,0.18057005,,0.03250967,,0.55433404,0.15203595,0.66162413,0.086961277,,0.68046826,0.041874882,,,0.18656194,0.41350368,0.4889797,0.075424053,,0.41750053,0.10083427,0.57789087,0.19401494,,0.51989955,0.80200315,0.019638177,0.47268409,0.071582817,0.7129423,0.36208478,0.011522272,0.5258916,0.38781038,0.21405137,0.036437556,0.22205989,0.80152297,,0.074116707,,0.12365096,,,,0.041114014,,0.52724898,,0.10530106,0.031118302,0.72329807,0.35665178,0.48027056,0.49474818,0.32482621,0.7491374,0.45725238,,,,0.038824249,,,0.11102307,0.013895063,0.077487625,0.46130228,0.026642641,,0.41829881,0.11518364,0.22499667,0.017241234,,0.70331329,0.42333689,0.54909623,,0.074294157,,,,,,,,0.15165432,0.061297625,0.39863196,,,,,0.40301284,0.14040846,0.4763191,,0.39249921,,0.4863959,,,,0.050822411,0.066525936,,,,0.57079101,0.5309118,,,0.19677612,0.50100428,,,,0.63145602,0.054270349,0.54332852,0.75223935,0.35314137,,0.071072042,0.76497072,,0.60879582,,0.25240609,0.31976455,0.029732803,0.43950412,0.64373899,0.25501686,0.20172022,,0.036169302,,0.4841117,0.3890315,,,0.030247226,0.061070967,0.030920034,0.63399142,0.26644677,0.2853384,0.019129265,,,,,0.15394613,0.037019767,,0.22514319,,,,,0.0082231648,,,0.23686428,0.02540558,,0.44822529,,,,0.081297487,0.51787698,0.22344632,,0.75205117,,,,,0.065001026,,,,0.77807182,,,0.48246399,,,0.31670991,0.668571,0.63869864,0.08297319,0.23220856,0.53226161,0.45088774
0.37099999,0.041505579,0.36761335,,0.50046337,0.049760092,0.29451156,,,,0.28544939,,,0.18689182,,0.45281744,0.18110874,,0.032823931,,0.55561244,0.1522164,0.66399342,0.087170362,,0.68304163,0.042186979,,,0.18662706,0.41566971,0.49047592,0.075454645,,0.41879642,0.10181056,0.58173126,0.19546337,,0.52166492,0.80261391,0.019408325,0.47402492,0.071466357,0.71439904,0.36446798,0.013885801,0.52658337,0.38964263,0.21764131,0.037735928,0.23011225,0.80307013,,0.074401237,,0.12408777,,,,0.044024099,,0.52767909,,0.1057645,0.030567016,0.72492218,0.36033395,0.48408049,0.49590132,0.3267549,0.75124609,0.45803887,,,,0.038917039,,,0.11222661,0.013884686,0.076946981,0.46332985,0.026811734,,0.42002779,0.11375769,0.22825146,0.017265528,,0.70651633,0.42373225,0.55054206,,0.073821895,,,,,,,,0.15249981,0.060464434,0.39839566,,,,,0.4048191,0.14259796,0.47715592,,0.3947773,,0.48761269,,,,0.050706774,0.071673505,,,,0.57169163,0.53387135,,,0.19919689,0.50196147,,,,0.63540316,0.054362603,0.5459494,0.75382417,0.35633454,,0.071735404,0.76615316,,0.6095804,,0.25491732,0.32002848,0.02932567,0.44563037,0.64247549,0.25658154,0.20466022,,0.036677726,,0.48533875,0.39201152,,,0.031172052,0.061373938,0.030566359,0.63557655,0.2640709,0.28893036,0.018480271,,,,,0.15441652,0.037239175,,0.2258078,,,,,0.008257865,,,0.23485717,0.024471726,,0.44921422,,,,0.081592768,0.52078432,0.22284694,,0.75353891,,,,,0.065229252,,,,0.77896065,,,0.48258439,,,0.31721288,0.66927576,0.64053732,0.083391629,0.2330769,0.53423858,0.45106468
0.37200001,0.041457295,0.36949834,,0.49698225,0.050515767,0.2970807,,,,0.28781694,,,0.1875498,,0.45418373,0.18169823,,0.033083238,,0.55726582,0.15231453,0.66676331,0.088614963,,0.68609798,0.042518198,,,0.18631938,0.41785255,0.49196044,0.075501889,,0.42030576,0.10293287,0.58353388,0.19691093,,0.52298802,0.80328381,0.020234723,0.4749198,0.07036183,0.71468878,0.36671406,0.013880586,0.52727687,0.39136544,0.22076847,0.039681669,0.23201539,0.80389899,,0.074586511,,0.12452746,,,,0.047200721,,0.52914035,,0.10631374,0.032036453,0.72624511,0.36475438,0.48785019,0.49720314,0.32868212,0.75350374,0.45875996,,,,0.038964264,,,0.11341625,0.013872782,0.076348521,0.46475092,0.026670266,,0.42139786,0.11458449,0.23036896,0.01731112,,0.70747054,0.42502195,0.55202764,,0.073886253,,,,,,,,0.15339227,0.059726205,0.39861614,,,,,0.40610904,0.14544977,0.47841388,,0.39746389,,0.49050644,,,,0.051416006,0.074971192,,,,0.57248086,0.53366393,,,0.20175686,0.50311446,,,,0.63951534,0.054465603,0.55057627,0.75483978,0.35533619,,0.072435014,0.76733452,,0.61042881,,0.25759536,0.32029656,0.029938271,0.45181572,0.64328146,0.25812304,0.20458129,,0.037186071,,0.48661622,0.39486724,,,0.031289916,0.0614128,0.030491512,0.63716245,0.26656365,0.2930837,0.018074401,,,,,0.15478219,0.037456267,,0.22643562,,,,,0.0082796384,,,0.23485976,0.02405531,,0.44955966,,,,0.081887871,0.52116382,0.22647691,,0.75510401,,,,,0.065507591,,,,0.78030562,,,0.48321,,,0.31763089,0.66994566,0.64053339,0.08342889,0.23392791,0.53619987,0.45128229
0.373,0.041410953,0.37173313,,0.49598286,0.051558565,0.29997846,,,,0.29027227,,,0.18704931,,0.45462447,0.18242893,,0.033277061,,0.5587464,0.15215255,0.66937947,0.089871041,,0.68923372,0.042867061,,,0.18703353,0.42003545,0.49342254,0.075575776,,0.42250744,0.10293661,0.58539939,0.19835636,,0.52425796,0.80390716,0.019839229,0.47451624,0.07021682,0.71525377,0.36896148,0.013217407,0.52798325,0.39270931,0.22326612,0.03848977,0.23067825,0.80470961,,0.074546315,,0.1249842,,,,0.05064458,,0.53116864,,0.10837551,0.032922816,0.72723669,0.36681482,0.49146977,0.49896103,0.33059502,0.7551344,0.45943904,,,,0.03889966,,,0.11459281,0.013868808,0.077129029,0.46617341,0.026659638,,0.42064998,0.11761051,0.23014712,0.01735667,,0.70661944,0.42654449,0.55352092,,0.075190231,,,,,,,,0.15408328,0.059014592,0.40028718,,,,,0.40840426,0.14537457,0.47986379,,0.39717948,,0.49206835,,,,0.051925234,0.076022699,,,,0.5731535,0.53197891,,,0.20386741,0.50524819,,,,0.64378762,0.054581355,0.55384684,0.7557742,0.35212103,,0.07306537,0.76851082,,0.61130035,,0.26043227,0.32057452,0.030242177,0.45803821,0.64575589,0.25964159,0.20279671,,0.037699241,,0.48794886,0.39762679,,,0.031553693,0.061651498,0.030672966,0.63875085,0.27190867,0.29776996,0.018262886,,,,,0.15533537,0.037665144,,0.22702086,,,,,0.0082944669,,,0.23856814,0.024890451,,0.45039475,,,,0.082190938,0.52128345,0.23170206,,0.75614828,,,,,0.065823339,,,,0.78185248,,,0.48547852,,,0.31832698,0.67160833,0.63989252,0.083883829,0.2347576,0.53808612,0.45154437
0.37400001,0.041372553,0.37375209,,0.4967142,0.052486364,0.30347684,,,,0.29282203,,,0.18717664,,0.45526209,0.18336892,,0.033408947,,0.56048763,0.15189138,0.67276746,0.089682244,,0.69132847,0.043233253,,,0.18771966,0.4223226,0.49487188,0.075684465,,0.4250719,0.10329966,0.59052092,0.19980003,,0.52647483,0.8045097,0.019646425,0.47622132,0.071760893,0.71894485,0.37131831,0.012422355,0.52871239,0.39458632,0.22644474,0.040326498,0.23759255,0.80510145,,0.074396998,,0.12546878,,,,0.054357432,,0.53060973,,0.10914388,0.032209959,0.72885603,0.36987031,0.49515936,0.50063282,0.33248353,0.75649256,0.46010175,,,,0.038969416,,,0.11575199,0.013880535,0.077138416,0.46852964,0.026782608,,0.42234465,0.11767582,0.23364313,0.017401662,,0.7080915,0.42888236,0.55500448,,0.076831289,,,,,,,,0.15477094,0.058292128,0.40100104,,,,,0.41127554,0.14720899,0.48095775,,0.39733452,,0.48808578,,,,0.052061904,0.080924399,,,,0.57372195,0.53238797,,,0.2063659,0.50708646,,,,0.64821631,0.054710034,0.55203986,0.75813258,0.35515708,,0.073760517,0.76965582,,0.61217767,,0.26341343,0.32086957,0.030131945,0.46427622,0.64451814,0.261143,0.20403995,,0.038218569,,0.48931322,0.4004162,,,0.031771507,0.06196906,0.030645812,0.64034992,0.26946455,0.30289367,0.019259555,,,,,0.1558378,0.037861384,,0.22757325,,,,,0.0083099641,,,0.23962383,0.02416894,,0.45152041,,,,0.082501508,0.52569783,0.22798719,,0.75731075,,,,,0.066161767,,,,0.78314352,,,0.4876022,,,0.32048592,0.67386246,0.64175653,0.084355362,0.23557076,0.53938335,0.45185563
