Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8
2.0680001,0.31223817833333334,0.38058531,0.81370729,0.13397628,0.14138171,0.18246825,0.22959641,0.2956084,0.38649175,0.43792754,0.1538049,0.12789927,0.46341103,0.24372973124999997,0.13332911,0.14655104,0.17520005,0.22917163,0.28660026,0.40507814,0.44826525,0.12564237
2.069,0.3124578508333334,0.3806043,0.81406647,0.13404106,0.14173777,0.18273331,0.22984584,0.29567078,0.38718975,0.43805629,0.15376644,0.12789698,0.46388522,0.24378866,0.13334724,0.14655755,0.17526038,0.22924992,0.28670517,0.40516266,0.44836324,0.12566312
2.0699999,0.3126623508333333,0.38062286,0.81442189,0.13408187,0.1420138,0.18298279,0.23009084,0.29570654,0.38792092,0.4381896,0.15372963,0.1278846,0.46430287,0.24384772249999997,0.13336545,0.14656562,0.17531808,0.22933143,0.28680757,0.4052476,0.44846192,0.12568411
2.0710001,0.31284813249999993,0.38064703,0.81475812,0.13409771,0.142207,0.18321514,0.23034926,0.2957077,0.3886416,0.43833846,0.15370926,0.12786274,0.46464357,0.24390747624999998,0.13338393,0.14657514,0.17537339,0.22941591,0.2869086,0.4053328,0.44856459,0.12570545
2.072,0.3130089008333334,0.38068265,0.81505984,0.1340878,0.14231507,0.18342876,0.23063859,0.29566669,0.38930783,0.4385137,0.1536863,0.12783217,0.46488741,0.24396848625,0.13340284,0.14658603,0.175427,0.22950296,0.28700942,0.40541819,0.44867417,0.12572728
2.073,0.3131441825,0.3807351,0.81531274,0.13405178,0.14233689,0.18362233,0.23097484,0.29557708,0.38987893,0.43872526,0.15370445,0.12779374,0.46501705,0.24403127125000001,0.1334223,0.14659825,0.17547999,0.22959219,0.28711107,0.40550375,0.44879285,0.12574977
2.0739999,0.313248105,0.38080871,0.81550455,0.13398997,0.1422732,0.18379456,0.23137027,0.29543486,0.39032033,0.438981,0.15373164,0.1277485,0.46501967,0.24409617125000002,0.13344234,0.14661179,0.17553352,0.22968332,0.28721422,0.40558949,0.44892168,0.12577301
2.075,0.31331805500000004,0.3809059,0.81562668,0.13390388,0.14212787,0.1839444,0.23183095,0.29523993,0.39060837,0.43928528,0.15375566,0.12769777,0.46488997,0.24416329750000001,0.13346289,0.14662673,0.17558873,0.22977622,0.28731906,0.4056755,0.44906032,0.12579693
2.076,0.3133542916666667,0.38102657,0.81567514,0.13379654,0.14190917,0.18407099,0.23235421,0.29499772,0.39073351,0.43963757,0.15377353,0.12764332,0.46463323,0.2442323925,0.1334838,0.14664318,0.17564651,0.2298708,0.28742528,0.40576178,0.44920656,0.12582123
2.0769999,0.31335912250000003,0.38116795,0.81565154,0.13367277,0.14163001,0.18417381,0.23292825,0.29471952,0.39070266,0.44003224,0.1537773,0.12758733,0.46426609,0.24430288125,0.13350479,0.14666119,0.17570744,0.22996712,0.28753212,0.40584826,0.44935668,0.12584545
2.0780001,0.3133401258333333,0.38132477,0.81556213,0.13353887,0.14130755,0.18425259,0.23353283,0.29442191,0.39053702,0.44045895,0.15379699,0.12753242,0.46381548,0.24437392749999998,0.13352554,0.14668085,0.17577171,0.23006526,0.28763846,0.40593499,0.4495056,0.12586901
2.079,0.3133031225,0.38148978,0.81541675,0.13340239,0.14096229,0.18430723,0.2341411,0.29412571,0.39026865,0.44090351,0.1538222,0.12748154,0.46331632,0.24444441625,0.13354567,0.14670208,0.17583904,0.23016515,0.28774294,0.4060218,0.4496474,0.12589125
2.0799999,0.31325519916666666,0.38165477,0.81522751,0.1332715,0.14061637,0.18433779,0.2347229,0.29385382,0.38993582,0.44135001,0.1538465,0.12743774,0.46280766,0.24451329500000002,0.13356487,0.14672472,0.1759088,0.23026669,0.28784442,0.40610856,0.44977653,0.12591177
2.0810001,0.31320523499999997,0.38181114,0.81500727,0.13315462,0.14029263,0.18434435,0.23524657,0.29363015,0.38957956,0.44178167,0.15388022,0.12740415,0.46233049,0.24457963124999998,0.13358295,0.14674847,0.17598018,0.23036963,0.2879419,0.40619519,0.44988841,0.12593032
2.082,0.31316009083333335,0.3819502,0.81476951,0.13306019,0.14001368,0.18432704,0.23568036,0.29347846,0.38924143,0.44218138,0.15390924,0.12738383,0.46192577,0.24464281125000004,0.13359982,0.14677294,0.17605214,0.23047361,0.28803492,0.40628156,0.44998047,0.12594703
2.0829999,0.3131272116666666,0.38206398,0.81452739,0.13299613,0.13980015,0.18428595,0.23599523,0.29342082,0.38896036,0.4425334,0.15393211,0.12737948,0.46163154,0.2447027,0.13361561,0.14679775,0.17612375,0.2305783,0.28812364,0.40636766,0.45005262,0.12596227
2.0840001,0.31311405166666667,0.38214597,0.81429374,0.13296942,0.13966878,0.18422124,0.23616727,0.29347581,0.38877004,0.4428243,0.15395905,0.12739319,0.46147981,0.24475964875,0.1336305,0.14682268,0.17619427,0.23068343,0.28820893,0.40645343,0.45010725,0.1259767
2.085,0.3131258291666667,0.38219205,0.81408072,0.13298538,0.13962987,0.18413307,0.23618117,0.29365602,0.38869527,0.44304433,0.15399341,0.12742591,0.46149275,0.24481439124999999,0.13364471,0.14684768,0.17626317,0.23078865,0.28829238,0.4065389,0.45014867,0.12599097
2.086,0.3131654533333333,0.38220137,0.8138991,0.13304707,0.13968475,0.18402158,0.23603359,0.29396605,0.38874847,0.44318929,0.15403844,0.12747714,0.46167859,0.24486797999999999,0.13365841,0.14687301,0.17633037,0.23089381,0.28837603,0.40662414,0.45018238,0.12600569
2.0869999,0.3132330016666667,0.38217676,0.81375867,0.13315511,0.13982502,0.18388695,0.23573427,0.29440153,0.38892841,0.44326073,0.15409325,0.1275447,0.46203062,0.24492154500000002,0.13367163,0.14689915,0.17639612,0.23099872,0.28846228,0.40670925,0.45021397,0.12602124
2.0880001,0.3133302791666667,0.38212425,0.81366819,0.13330787,0.14003342,0.18372932,0.23530468,0.29495025,0.38922179,0.44326556,0.1542045,0.12762499,0.46252853,0.24497611875000003,0.13368432,0.14692669,0.17646092,0.23110326,0.28855339,0.40679449,0.45024824,0.12603764
2.089,0.3134493166666667,0.38205233,0.81363553,0.13350198,0.14028603,0.18354899,0.23477535,0.29559359,0.38960603,0.4432146,0.15432261,0.1277132,0.46314156,0.2450324625,0.13369642,0.14695615,0.17652541,0.23120718,0.28865111,0.40688005,0.45028877,0.12605461
2.0899999,0.3135802650000001,0.38197094,0.81366795,0.13373318,0.14055523,0.18334614,0.23418169,0.29630983,0.39005327,0.44312099,0.15438665,0.12780398,0.46383333,0.24509106375,0.13370788,0.14698789,0.17659029,0.23131032,0.28875652,0.40696645,0.45033756,0.1260716
2.0910001,0.31371828166666665,0.38189065,0.81377256,0.13399674,0.14081176,0.18312106,0.23356137,0.29707566,0.39053348,0.44299883,0.15440069,0.12789169,0.46456489,0.24515212624999996,0.13371882,0.14702186,0.17665614,0.23141254,0.28886998,0.40705431,0.45039544,0.12608792
2.092,0.31386168583333335,0.38182205,0.81395572,0.13428748,0.14102627,0.18287452,0.23295279,0.29786679,0.39101583,0.44286257,0.15440902,0.12797068,0.46529651,0.24521557624999998,0.13372964,0.14705764,0.17672333,0.23151369,0.28899071,0.4071444,0.45046237,0.12610283
2.0929999,0.31400621916666666,0.38177526,0.81422275,0.13460022,0.14117165,0.18260787,0.23239233,0.29866019,0.39147168,0.44272575,0.15442002,0.12803577,0.46599114,0.2452812675,0.13374096,0.14709452,0.1767921,0.23161381,0.28911752,0.40723756,0.45053786,0.12611581
2.0940001,0.3141477725,0.38175923,0.81457669,0.13492963,0.1412251,0.18232404,0.23191251,0.29943451,0.39187643,0.44260025,0.1544356,0.12808268,0.4666166,0.24534904999999999,0.13375363,0.14713162,0.17686254,0.23171315,0.2892487,0.40733474,0.4506214,0.12612662
2.095,0.3142859833333333,0.38178095,0.81501657,0.13526964,0.14117141,0.18202871,0.23153974,0.30017072,0.39221206,0.4424952,0.15448961,0.12810856,0.46714863,0.24541874125,0.13376859,0.14716808,0.17693461,0.23181206,0.28938237,0.40743661,0.45071229,0.12613532
2.096,0.3144158141666667,0.38184467,0.81553644,0.13561401,0.14100558,0.18173094,0.23129119,0.3008543,0.39247027,0.44241574,0.15453908,0.12811269,0.46757486,0.2454902575,0.13378674,0.14720325,0.17700827,0.2319112,0.28951693,0.40754363,0.45080972,0.12614232
2.0969999,0.3145347475,0.38195175,0.81612468,0.13595577,0.14073393,0.18144369,0.23117433,0.3014749,0.39265308,0.44236267,0.15455036,0.12809657,0.46789524,0.24556348249999999,0.13380878,0.14723679,0.17708346,0.2320113,0.2896511,0.40765586,0.45091233,0.12614824
2.098,0.31464805999999995,0.38210082,0.81676447,0.13628756,0.1403729,0.1811834,0.23118782,0.30202624,0.3927719,0.44233295,0.15456368,0.12806372,0.46812126,0.24563828124999998,0.13383512,0.1472687,0.17716016,0.23211326,0.2897841,0.40777296,0.45101815,0.1261538
2.099,0.3147583216666667,0.38228843,0.81743491,0.13660139,0.13994674,0.18096928,0.23132375,0.30250457,0.39284506,0.44232067,0.15457332,0.12801923,0.46827251,0.24571432,0.13386582,0.14729922,0.17723824,0.2322178,0.28991547,0.40789402,0.45112434,0.12615965
2.0999999,0.3148692966666667,0.38251004,0.81811321,0.13688931,0.13948391,0.18082184,0.23157026,0.30290836,0.39289501,0.44231817,0.15457858,0.12796903,0.46837384,0.24579121125,0.1339006,0.14732887,0.17731757,0.23232567,0.29004529,0.4080179,0.45122752,0.12616627
2.1010001,0.31498469833333337,0.38276061,0.81877577,0.13714336,0.13901486,0.18076208,0.23191369,0.3032369,0.392946,0.44231707,0.15457435,0.12791942,0.46845227,0.24586842250000002,0.13393886,0.14735828,0.17739791,0.23243736,0.29017383,0.40814325,0.45132408,0.12617381
2.102,0.31510981499999996,0.38303453,0.81939858,0.13735567,0.13857058,0.18081054,0.23233928,0.3034898,0.39302233,0.44230902,0.15457559,0.1278767,0.46853516,0.24594535624999997,0.13397981,0.1473881,0.17747882,0.23255304,0.29030156,0.40826869,0.45141062,0.12618221
2.1029999,0.3152468625,0.38332632,0.81995976,0.13751937,0.13818035,0.1809856,0.23283219,0.30366766,0.39314669,0.44228634,0.15456282,0.12784664,0.46864861,0.24602155500000003,0.13402259,0.14741898,0.17755987,0.23267268,0.29042926,0.408393,0.45148489,0.12619117
2.1040001,0.315399305,0.38363028,0.82044053,0.13762927,0.13787013,0.18130133,0.23337746,0.30377221,0.39333808,0.44224304,0.15453975,0.12783399,0.46881559,0.24609672125,0.13406636,0.14745161,0.17764051,0.23279598,0.29055777,0.40851542,0.45154592,0.1262002
2.105,0.3155706725,0.38394016,0.82082731,0.1376829,0.13766047,0.18176423,0.23395944,0.30380702,0.39360887,0.44217598,0.1545265,0.12784162,0.46905357,0.24617078750000002,0.13411033,0.1474866,0.17772019,0.23292243,0.29068801,0.40863556,0.45159432,0.12620886
2.1059999,0.31576165249999993,0.38424963,0.82111436,0.13768169,0.13756396,0.18237099,0.23456255,0.30377838,0.39396301,0.44208577,0.15452676,0.12786995,0.46937278,0.24624401,0.13415405,0.14752463,0.17779844,0.23305146,0.29082093,0.40875351,0.45163235,0.12621671
2.1070001,0.3159711566666667,0.38455188,0.82130402,0.13763131,0.13758472,0.18310741,0.23517087,0.3036955,0.39439484,0.44197732,0.15454397,0.12791666,0.46977538,0.24631690375,0.13419725,0.14756633,0.17787495,0.23318252,0.29095745,0.40886998,0.45166323,0.12622352
2.108,0.3161945891666666,0.38483956,0.82140619,0.13754122,0.1377192,0.18394871,0.23576769,0.30357024,0.39488974,0.44185939,0.15456025,0.12797694,0.47025594,0.24639007124999998,0.13423991,0.14761233,0.17794964,0.23331502,0.29109809,0.40898579,0.45169061,0.12622918
2.109,0.3164277725,0.38510519,0.82143617,0.13742372,0.13795811,0.18486334,0.23633656,0.30341637,0.39542702,0.44174343,0.15457536,0.12804417,0.47080383,0.24646422749999997,0.13428232,0.14766316,0.17802273,0.23344857,0.29124314,0.40910217,0.45171791,0.12623382
2.1099999,0.31666916500000003,0.38534114,0.82141262,0.13729271,0.1382888,0.18581522,0.23686074,0.30324876,0.39598203,0.44164267,0.15462945,0.12811069,0.47140515,0.24653996375,0.13432488,0.14771917,0.17809479,0.23358275,0.29139253,0.40922031,0.45174757,0.12623771
2.1110001,0.3169104108333333,0.38553983,0.8213557,0.13716277,0.138697,0.18676656,0.23732372,0.3030827,0.39652878,0.44157097,0.15468392,0.12816839,0.47204459,0.24661774625,0.13436821,0.14778051,0.17816675,0.23371728,0.29154587,0.40934137,0.45178071,0.12624127
2.112,0.3171445366666667,0.38569385,0.82128572,0.1370483,0.13916753,0.18767901,0.23770927,0.30293339,0.39704078,0.44154215,0.15471926,0.12820934,0.47270584,0.24669775749999998,0.13441291,0.14784685,0.17823973,0.23385169,0.29170257,0.40946606,0.45181721,0.12624504
2.1129999,0.31736870833333325,0.38579682,0.82122248,0.13696237,0.13968535,0.18851691,0.238003,0.30281469,0.39749387,0.44156909,0.1547603,0.1282265,0.47337312,0.24678002249999997,0.13445966,0.14791758,0.17831506,0.23398566,0.29186201,0.40959486,0.45185581,0.12624954
2.1140001,0.31757621249999995,0.38584402,0.8211835,0.13691519,0.14023545,0.1892492,0.23819347,0.30273816,0.39786786,0.44166255,0.15477909,0.12821479,0.47403127,0.24686442625000002,0.13450903,0.14799178,0.17839396,0.23411888,0.29202384,0.4097279,0.45189476,0.12625526
2.115,0.3177645591666667,0.38583377,0.82118338,0.13691238,0.1408027,0.18985212,0.23827426,0.30271137,0.39814919,0.44182974,0.15478769,0.12817241,0.4746657,0.24695066374999997,0.1345614,0.14806812,0.17847738,0.23425098,0.29218769,0.40986481,0.45193231,0.12626262
2.1159999,0.3179321525,0.38576826,0.82123196,0.13695307,0.14137259,0.19031303,0.23824604,0.30273631,0.39833403,0.44207308,0.15479189,0.12810194,0.47526363,0.24703847125,0.134617,0.14814527,0.17856583,0.23438187,0.29235345,0.41000503,0.45196748,0.12627184
2.1170001,0.31807831999999997,0.38565418,0.8213343,0.13702938,0.14193092,0.19063097,0.23811698,0.30280906,0.39842874,0.44238982,0.15479077,0.12801088,0.47581384,0.2471276025,0.13467573,0.148222,0.17865926,0.23451166,0.29252097,0.41014796,0.45200026,0.12628298
2.118,0.31820202833333333,0.38550219,0.82149088,0.13712698,0.14246339,0.19081542,0.23790233,0.3029201,0.39844903,0.44277215,0.15476449,0.12791118,0.4763062,0.24721779625,0.13473715,0.14829721,0.17875695,0.23464055,0.29268992,0.41029286,0.45203188,0.12629585
2.119,0.31830769166666667,0.38532588,0.82169896,0.13722689,0.14295629,0.19088389,0.23762237,0.303056,0.39841762,0.4432089,0.15474552,0.12781802,0.47673196,0.24730894875000003,0.1348006,0.14837028,0.17885779,0.23476905,0.29285976,0.41043922,0.45206472,0.12631017
2.1199999,0.31839910499999996,0.38514054,0.82195383,0.13730736,0.14339596,0.19085848,0.23730035,0.30320084,0.39836121,0.44368675,0.1547526,0.12774846,0.47708288,0.24740096375,0.13486518,0.14844099,0.17896032,0.23489769,0.29302964,0.41058668,0.45210174,0.12632547
2.1210001,0.31847776250000004,0.38496217,0.82224971,0.13734554,0.14376903,0.19076346,0.23696084,0.30333787,0.39830828,0.4441916,0.15477307,0.1277203,0.47735128,0.24749381125,0.13492997,0.14850944,0.17906313,0.235027,0.29319865,0.41073504,0.45214593,0.12634133
2.122,0.31854407833333337,0.38480687,0.8225804,0.13731883,0.14406236,0.19062363,0.23662862,0.30345035,0.39828724,0.44470876,0.15478101,0.12775099,0.47752988,0.24758737874999998,0.13499403,0.14857599,0.17916492,0.23515727,0.29336575,0.41088408,0.45219967,0.12635732
2.1229999,0.31859882166666664,0.3846896,0.8229394,0.13720675,0.14426437,0.19046286,0.23632695,0.30352297,0.39832434,0.4452244,0.15475519,0.12785627,0.47761276,0.24768153,0.13505663,0.14864111,0.1792649,0.23528856,0.29353026,0.41103369,0.45226392,0.12637317
2.1240001,0.31864671499999997,0.38462326,0.82332015,0.13699305,0.14436586,0.19030282,0.23607615,0.3035436,0.39844126,0.44572595,0.15472397,0.12804817,0.47759634,0.24777605125000002,0.13511732,0.1487052,0.17936277,0.23542064,0.29369196,0.41118371,0.45233801,0.1263888
2.125,0.31868960499999993,0.38461721,0.82371515,0.13666907,0.14436169,0.19016142,0.2358917,0.30350536,0.39865172,0.44620255,0.15468615,0.12833229,0.47748095,0.247870555,0.13517585,0.14876845,0.17945865,0.23555286,0.29385111,0.41133377,0.45241943,0.12640432
2.1259999,0.31873053833333326,0.38467598,0.82411671,0.13623601,0.14425243,0.19005129,0.23578213,0.30340847,0.39895889,0.44664669,0.15465973,0.12870592,0.47727221,0.24796457625,0.13523228,0.14883098,0.17955302,0.23568447,0.29400837,0.41148347,0.45250407,0.12641995
2.1270001,0.31877693166666665,0.38479871,0.82451636,0.13570605,0.14404476,0.18997923,0.23574847,0.3032611,0.39935413,0.447054,0.15472183,0.12915699,0.47698155,0.2480575825,0.13528679,0.1488927,0.17964652,0.23581457,0.29416487,0.4116323,0.45258686,0.12643605
2.128,0.3188223433333333,0.38497964,0.82490474,0.13510177,0.14375111,0.18994692,0.23578499,0.30307859,0.39981794,0.44742268,0.15478921,0.12966461,0.47662592,0.24814898124999998,0.13533963,0.14895351,0.17973973,0.23594232,0.29432154,0.41177967,0.4526625,0.12645295
2.1289999,0.31886270666666666,0.38520956,0.82527238,0.13445273,0.14338793,0.18995212,0.23588091,0.30288148,0.40032312,0.4477534,0.15481088,0.13020197,0.476226,0.2482382925,0.13539103,0.14901339,0.17983302,0.23606715,0.29447928,0.41192514,0.45272639,0.12647094
2.1300001,0.31890181,0.3854771,0.82560951,0.13379285,0.14297405,0.18999033,0.23602255,0.30269343,0.40083802,0.44804803,0.15483262,0.13073854,0.47580469,0.24832523,0.13544118,0.1490725,0.17992663,0.23618881,0.29463866,0.41206843,0.45277545,0.12649018
2.131,0.31894081083333337,0.38576978,0.8259061,0.13315836,0.1425297,0.19005585,0.23619467,0.30253944,0.4013285,0.44830889,0.15487032,0.13124195,0.47538617,0.24840964375,0.13549012,0.14913113,0.18002041,0.23630728,0.29479957,0.41220933,0.45280856,0.12651075
2.132,0.31897869333333334,0.38607511,0.82615256,0.13258493,0.14207505,0.19014253,0.23638199,0.30244425,0.40176097,0.44853869,0.15491377,0.13168029,0.47499418,0.2484917225,0.13553786,0.14918973,0.18011416,0.23642287,0.29496163,0.41234803,0.45282686,0.12653264
2.1329999,0.31901536333333336,0.38638109,0.82634014,0.13210633,0.14162971,0.19024408,0.23656984,0.30243075,0.40210411,0.44874009,0.15496337,0.13202363,0.47465122,0.24857191125,0.13558444,0.14924873,0.18020764,0.23653595,0.29512423,0.41248494,0.45283353,0.12655583
2.1340001,0.31905095499999997,0.386677,0.82646149,0.13175145,0.1412117,0.19035412,0.23674527,0.30251762,0.40233192,0.44891557,0.15502191,0.13224664,0.47437677,0.24865088750000003,0.13562998,0.14930849,0.18030068,0.23664698,0.29528663,0.4126206,0.45283347,0.12658027
2.135,0.3190826041666667,0.3869541,0.82651192,0.13154137,0.14083673,0.19046614,0.23689824,0.30271664,0.40242717,0.44906706,0.15505499,0.13233157,0.47418532,0.24872940625,0.13567467,0.14936911,0.18039322,0.23675624,0.29544815,0.41275555,0.45283243,0.12660588
2.1359999,0.31911141083333333,0.38720673,0.82649052,0.13148598,0.14051667,0.19057356,0.23702282,0.30303001,0.40238506,0.44919622,0.15507366,0.13227129,0.47408441,0.24880834375,0.1357189,0.14943045,0.1804854,0.23686394,0.29560861,0.41289037,0.45283639,0.12663269
2.1370001,0.31913802249999995,0.38743258,0.82640016,0.13158318,0.14025955,0.19066972,0.23711748,0.3034496,0.40221408,0.4493041,0.15508167,0.1320702,0.47407395,0.24888850125,0.13576309,0.14949217,0.18057753,0.23697022,0.29576814,0.41302541,0.45285082,0.12666063
2.138,0.31916500166666667,0.38763198,0.82624739,0.13181987,0.14007005,0.19074777,0.23718466,0.3039574,0.40193501,0.44939116,0.15510437,0.13174331,0.47414705,0.24897051874999998,0.13580771,0.14955373,0.18066995,0.23707508,0.2959272,0.4131608,0.45288005,0.12668963
2.1389999,0.3191912866666667,0.38780764,0.8260414,0.13217492,0.13995004,0.19080089,0.23722984,0.30452874,0.40157753,0.44945762,0.15512191,0.1313132,0.47429171,0.24905480749999998,0.13585311,0.14961456,0.18076304,0.23717855,0.29608649,0.4132964,0.45292678,0.12671953
2.1400001,0.3192170641666667,0.38796356,0.82579285,0.13262254,0.13989985,0.19082218,0.23726022,0.30513489,0.40117651,0.44950336,0.15512884,0.13080697,0.474493,0.24914156000000004,0.1358995,0.14967413,0.18085706,0.23728077,0.29624683,0.41343206,0.45299199,0.12675014
2.141,0.31924508,0.38810417,0.82551336,0.13313434,0.13991906,0.1908049,0.23728375,0.30574483,0.40076944,0.44952831,0.15515019,0.13025421,0.4747344,0.24923062125,0.13594683,0.14973202,0.18095218,0.2373818,0.29640868,0.41356733,0.45307496,0.12678117
2.142,0.31927535749999997,0.38823414,0.82521445,0.1336818,0.14000665,0.19074275,0.23730846,0.30632782,0.40039366,0.44953236,0.15517853,0.12968445,0.47499922,0.24932165875,0.13599491,0.14978798,0.18104844,0.23748177,0.29657221,0.41370198,0.45317364,0.12681234
2.1429999,0.3193083975,0.38835779,0.82490748,0.13423724,0.14016105,0.19063047,0.23734167,0.30685467,0.40008432,0.44951567,0.15521285,0.12912619,0.47527137,0.24941412874999996,0.13604343,0.14984189,0.18114579,0.23758072,0.29673702,0.41383573,0.45328501,0.12684344
2.1440001,0.31934721916666664,0.38847864,0.82460308,0.13477553,0.14037973,0.19046505,0.23738918,0.30729997,0.39987162,0.44947881,0.15528381,0.12860492,0.47553629,0.24950741999999998,0.1360921,0.14989376,0.18124409,0.23767853,0.29690224,0.41396838,0.45340589,0.12687437
2.145,0.3193874091666667,0.38859886,0.82431072,0.13527532,0.14065826,0.19024724,0.23745409,0.30764428,0.39977738,0.44942319,0.15533622,0.12814155,0.4757818,0.24960085,0.13614061,0.14994369,0.18134311,0.23777483,0.29706666,0.41409969,0.45353314,0.12690507
2.1459999,0.3194246033333334,0.38871884,0.82403791,0.1357213,0.14099017,0.18998273,0.23753594,0.30787697,0.3998118,0.44935122,0.1553189,0.12774996,0.4759995,0.24969385624999998,0.13618889,0.14999193,0.18144259,0.23786919,0.29722887,0.41422936,0.45366439,0.12693563
2.1470001,0.31946473416666665,0.38883689,0.82379031,0.13610442,0.14136647,0.18968272,0.23763029,0.30799684,0.39997244,0.44926649,0.15530847,0.12743665,0.47618482,0.24978598874999997,0.13623698,0.15003875,0.18154228,0.23796101,0.29738769,0.4143571,0.453798,0.1269661
2.148,0.3195035566666667,0.38894954,0.8235721,0.13642102,0.14177567,0.18936363,0.23772909,0.30801108,0.40024525,0.44917369,0.15526339,0.12720168,0.47633654,0.24987683375,0.13628495,0.15008444,0.18164185,0.23804966,0.29754212,0.41448233,0.45393282,0.1269965
2.1489999,0.3195428325,0.38905197,0.82338578,0.1366719,0.14220485,0.18904538,0.23782164,0.30793336,0.40060779,0.44907823,0.15521695,0.12703989,0.47645625,0.24996614875,0.136333,0.15012936,0.18174113,0.23813465,0.29769155,0.41460451,0.45406827,0.12702672
2.1500001,0.3195820683333333,0.38913858,0.82323331,0.13686033,0.14264016,0.18875,0.23789574,0.30778089,0.40103269,0.44898596,0.15517682,0.12694328,0.47654706,0.2500537925,0.13638125,0.15017383,0.18184003,0.23821573,0.29783595,0.41472328,0.45420381,0.12705646
2.151,0.3196190041666667,0.3892034,0.8231163,0.13699067,0.14306703,0.18850058,0.23793852,0.30757287,0.40149,0.44890299,0.15513052,0.12690245,0.47661272,0.2501395625,0.13642974,0.15021804,0.18193859,0.23829274,0.29797542,0.41483811,0.45433858,0.12708528
2.152,0.3196522025,0.38924053,0.82303584,0.1370679,0.14347138,0.18831953,0.23793751,0.30732882,0.4019497,0.44883528,0.1550751,0.12690751,0.47665733,0.25022339,0.13647839,0.15026218,0.18203703,0.23836583,0.29811043,0.41494891,0.45447162,0.12711273
2.1530001,0.31968248416666667,0.38924456,0.82299262,0.13709716,0.1438399,0.1882273,0.23788156,0.30706772,0.4023833,0.44878843,0.15503342,0.12694879,0.47668505,0.25030524875,0.13652705,0.1503063,0.18213567,0.23843525,0.29824167,0.41505584,0.45460182,0.12713839
2.154,0.31970924749999996,0.38921103,0.8229869,0.13708353,0.14416073,0.18823999,0.2377626,0.30680737,0.40276539,0.44876713,0.15500933,0.12701723,0.47669974,0.2503851475,0.13657542,0.15035038,0.18223481,0.23850133,0.2983698,0.4151592,0.45472825,0.12716199
2.155,0.31973224833333336,0.38913733,0.82301724,0.13703215,0.14442524,0.18836628,0.23757768,0.30656284,0.40307686,0.44877467,0.15500662,0.12710503,0.47670504,0.25046324124999997,0.1366232,0.15039431,0.18233459,0.23856437,0.29849562,0.4152596,0.45485061,0.12718363
2.1559999,0.3197464016666667,0.38902313,0.82308096,0.13694806,0.14462866,0.18860482,0.23733075,0.306346,0.40330651,0.4488124,0.15496546,0.12720598,0.47670409,0.25053979499999995,0.13667013,0.15043792,0.18243492,0.23862468,0.29861996,0.41535771,0.45496944,0.1272036
2.1570001,0.31975249499999997,0.38887066,0.82317328,0.13683628,0.14477064,0.18894337,0.23703335,0.30616492,0.4034521,0.44887951,0.15489054,0.12731576,0.47669953,0.25061517624999996,0.13671599,0.15048099,0.18253538,0.23868249,0.29874375,0.41545418,0.45508617,0.12722246
2.158,0.3197550625,0.3886846,0.82328779,0.13670181,0.14485465,0.18935938,0.23670419,0.30602446,0.4035193,0.44897315,0.15482628,0.12743154,0.4766936,0.250689735,0.13676061,0.15052313,0.18263523,0.23873802,0.29886776,0.41554946,0.45520279,0.12724088
2.1589999,0.31975330333333335,0.38847136,0.82341695,0.13654956,0.14488727,0.18982321,0.23636681,0.30592686,0.40351987,0.44908914,0.15474862,0.12755184,0.47668815,0.2507638175,0.13680388,0.15056396,0.1827336,0.2387915,0.29899269,0.41564378,0.45532167,0.12725946
2.1600001,0.31975059833333336,0.38823825,0.82355237,0.13638444,0.14487672,0.1903009,0.23604776,0.30587292,0.40346903,0.44922242,0.15468165,0.12767585,0.47668487,0.2508376825,0.13684575,0.15060298,0.1828296,0.23884329,0.29911909,0.41573721,0.45544484,0.1272787
2.161,0.3197503283333334,0.38799325,0.82368547,0.1362114,0.14483204,0.19075632,0.23577502,0.30586272,0.40338367,0.44936743,0.15464826,0.12780301,0.47668535,0.25091131,0.1368861,0.15063967,0.18292245,0.23889375,0.29924694,0.41582942,0.45557338,0.12729877
2.1619999,0.3197516875,0.38774431,0.82380748,0.13603517,0.14476246,0.19115393,0.23557596,0.30589601,0.40328103,0.44951868,0.15462126,0.12793286,0.4766911,0.25098454375,0.13692482,0.15067355,0.18301164,0.23894335,0.29937598,0.41592005,0.45570725,0.12731971
2.1630001,0.3197572891666666,0.38749912,0.82391,0.13586037,0.14467685,0.19146055,0.23547579,0.30597237,0.40317777,0.44967079,0.15461545,0.12806465,0.47670376,0.25105699000000004,0.13696167,0.15070426,0.18309693,0.23899259,0.29950547,0.41600871,0.455845,0.12734129
2.164,0.3197672575,0.38726503,0.82398498,0.13569129,0.14458326,0.19164822,0.2354949,0.30609119,0.40308893,0.44981876,0.15461874,0.12819687,0.47672492,0.2511281025,0.13699642,0.15073153,0.18317829,0.23904188,0.29963431,0.41609502,0.45598412,0.12736325
2.165,0.31978405083333333,0.3870483,0.82402545,0.13553147,0.14448825,0.1916984,0.23564543,0.30625165,0.4030267,0.44995844,0.15465122,0.128327,0.4767563,0.2511973475,0.13702884,0.15075535,0.18325587,0.23909163,0.29976127,0.41617888,0.45612156,0.12738538
